User	nDCG	Recall	APLT
2fb9a15c821488faf58f15d9f2fe96f2	0.0	0.0	0.0
2fc2969522af4a4d34d7c2b3fcfc1bf7	0.0	0.0	0.1
2fc2bb57d0828433838ccf0df5c2dd3d	0.0	0.0	0.0
2fc4f5190921eea0b2401854e5664443	0.06625422345438903	0.0625	0.0
2fcfba821630c602e79705dde2fe8af3	0.0	0.0	0.0
2fd541a20cefff5ad7f1e836e675d55b	0.0	0.0	0.0
2fd67575098b9e594f6074a98110d1ef	0.0	0.0	0.0
2fd7443c3b6fbc89ce90f565ec4f4037	0.0	0.0	0.0
2fd91573804b69f8233ed86c52411774	0.09478836436955078	0.07142857142857142	0.0
2fdd2cd4206695b745d1ffb354bc04ae	0.2903914053363023	0.4	0.0
2fe34be276ca7cbf29226f4c2a84bc4b	0.0	0.0	0.1
2fe6682e6a0033f6f29e473de8f850a4	0.0	0.0	0.0
2fe89e67bd72f0782d0ee3973598b059	0.0	0.0	0.3
2feea28d3fe232b1527a2443997fa0ba	0.0	0.0	0.1
2ff4255ad11216241d0f09678910aa92	0.39325912586965384	0.2857142857142857	0.0
3002847901fa604b3c1c66cbab227a2c	0.16815228646891084	0.125	0.0
30047196afd5b95176e1a8a935c99acf	0.0	0.0	0.0
3004f57c81b0a39b9e722e9fe9358e9e	0.46927872602275655	0.3333333333333333	0.2
300786d673adeaabbd25faae8b4c6086	0.22009176629808017	0.02631578947368421	0.0
300d2bce7a20546568fa18c1af64d649	0.0	0.0	0.0
300dc594610b302965cd6d016174a43e	0.0	0.0	0.0
300dd9b55108a4578216abd8d292837b	0.0	0.0	0.0
300edfe402a507e6d225f3026d1fcbfb	0.16927654709047393	0.2222222222222222	0.1
300fdab7bc9091a48248674ad80c4fd8	0.0	0.0	0.1
301341aa5140a7d2eb75fd7afc9f38fb	0.0	0.0	0.1
301c3820a02f8012c002e2d948087b75	0.07336392209936006	0.025	0.0
302b58dca33aad72bfda0d6fd3365f0e	0.07336392209936006	0.0625	0.0
302c4ea1307a30c2740c97d5aa813df8	0.0	0.0	0.1
302eb3debfc02e0bdd0fd617d34a2713	0.22009176629808017	0.015625	0.0
302f967c7da1bb0ff54cf1993646d651	0.0	0.0	0.1
30330e05c41b369207cc31b96d9c7069	0.0	0.0	0.0
30368ee6d9b7e7aee401470faf627efa	0.22009176629808017	0.047619047619047616	0.0
3037e45de740da82703e55a19f94cfbe	0.22009176629808017	0.013333333333333334	0.0
303f6f67c5b5b70f02b2e84d0b00bfcd	0.0	0.0	0.4
304138f4acc2fcb6e07e063dca21974e	0.0	0.0	0.3
3042e44b60172891f8f6a1fbb02405d0	0.0	0.0	0.1
3044b89b7ae2ce69377511286afc4b0e	0.1089364926177559	0.125	0.0
3044d39612948e06d8394d92748c36e8	0.3812130139445208	0.2857142857142857	0.2
30465a6f643d677c35551986b052c258	0.0	0.0	0.0
304713a47a9a94d843336b4b9b56a1d5	0.06943122193677725	0.08333333333333333	0.1
3047800a85756a85af2f6b17847b3d5c	0.0	0.0	0.0
304a8e1105856aa1e672f1e33cf581eb	0.11004588314904008	0.04	0.0
304ac6b3d002bf6d24440c0fa2f92479	0.0	0.0	0.0
304f0e1f04c4d4625b349365699c3b6a	0.0	0.0	0.0
305a373572e102cbb5be20f7e7f7f006	0.0	0.0	0.0
305b93d4c22491dc9e93ee72bf42fe4b	0.0	0.0	0.0
305df542e9d6a8c14efb0a8b0b0fc0ba	0.06625422345438903	0.07142857142857142	0.0
306003679162f088fe27eed465400e98	0.07336392209936006	0.030303030303030304	0.0
3067fbed137f970b392937f9c0f94e75	0.19518900079066104	0.07692307692307693	0.0
30680c58e6a4db83a27160202adb74e2	0.16421958630632805	0.1111111111111111	0.0
306a568a297db16f2c25f28c7a75208d	0.0	0.0	0.0
306a830830b050145b7a165a0ec34915	0.22009176629808017	0.037037037037037035	0.1
307199c3a56e64740e6eba4e3dbfc935	0.0	0.0	0.0
3075b912af5671e41969f3d142959299	0.0	0.0	0.0
30770158bce43a315bd70150dc1b9a95	0.0	0.0	0.0
30825cf7de44694ad78932ec6cf14f35	0.0	0.0	0.1
30865ab2e93490448be52853842daa49	0.1480409554829326	0.3333333333333333	0.0
308c545182f8b5d332ff71c667fd9b61	0.1388624438735545	0.05	0.0
308cc828cbf8b06ab14d0c0206186af2	0.0761433407173835	0.125	0.0
309216415704cc62442c02ed41157df9	0.0	0.0	0.2
30a0f19b16dd2d3773dc71cb15bf09a5	0.0	0.0	0.0
30aa3f08885837f549f3220baf87cc5b	0.06625422345438903	0.047619047619047616	0.0
30b2423ba7ed4da6fef4d10e51761181	0.0	0.0	0.0
30b27fe3e59ab850e93f8e20a7a60590	0.11004588314904008	0.023809523809523808	0.0
30b2864e5d1985695062b2b082b4c566	0.0	0.0	0.0
30b78cbbda94ebf6ca68dfbea0f40ed0	0.0	0.0	0.0
30b7f6f50c51cf7cae34d1dcacfbaf6b	0.0	0.0	0.2
30b97007d7532c7a5105b91ac129ec7d	0.17993148201117173	0.03389830508474576	0.0
30c557075da23ad4930fa73c447a7fd1	0.0	0.0	0.1
30ca8e018827483552f3b666a69eb07f	0.13305201013572895	0.041666666666666664	0.0
30caf5c4cea8f89d60a184cc1277c359	0.21779548001177884	0.3333333333333333	0.0
30cc14aa3c47070e958c5a8b5181ab2a	0.06943122193677725	0.06666666666666667	0.0
30cecefedd46e7bd3d4016ce5c0e77dc	0.0	0.0	0.0
30d0555de9c28e95769de27a650600fa	0.0	0.0	0.0
30d654aabb9d8b8127c6c5c2f14e56b0	0.0	0.0	0.0
30d77337dd55268eea4fde9f698d3c52	0.13568544539116628	0.0392156862745098	0.0
30d8b5a9618afc7d2c1f46cf8205fbf3	0.0	0.0	0.1
30dcccda4ce89a6650691c53a4530ba2	0.0	0.0	0.0
30e889bff1d9f5d4742b19eeb77cb054	0.22009176629808017	0.04	0.0
30e9c24ee56e9af158f4f7339b74a8e4	0.0	0.0	0.4
30eb9e9d2c651877a03e048d92fbd45c	0.1388624438735545	0.1	0.0
30f0b9bffd7824720e8965bb1866255a	0.314880130667631	0.14285714285714285	0.0
30f15efe905f009b21219e11a395d1bc	0.07839826897867534	0.05263157894736842	0.0
30f2c994e2ad7b790399360f15d29a5f	0.0	0.0	0.0
30f4d3ce378c10aff901ecd00a12a90a	0.06943122193677725	0.07142857142857142	0.1
30fe0ee307acb805225161b30d02fa7d	0.2960819109658652	0.3333333333333333	0.0
30ffb1008f64f5179849af21ff6e2aad	0.09478836436955078	0.043478260869565216	0.0
3107d800a55496c68c2b709cce5b7e5a	0.0	0.0	0.1
3109b00c9c902042eb28d7a087a06a6b	0.0	0.0	0.3
3111f3511c144d318e7fff57c527a63c	0.28634598975246917	0.08333333333333333	0.0
3112ac2247c113d4d46bb4ef15987d61	0.0	0.0	0.1
3117527dab2095536148e3954ad1456c	0.0	0.0	0.0
311fd4f1416e4697d3513a3ec31fc3a4	0.07336392209936006	0.02857142857142857	0.2
3120620c97887ceda22354b0afeb4faa	0.0	0.0	0.0
3124c83426eac610d9349be8c00d0b1e	0.0	0.0	0.0
3127ffc6c280667970764fbd512807b4	0.0	0.0	0.0
31285eecf64af1667f15d2ecbef344f5	0.3868528072345416	0.5	0.0
312dfb38523ba71e0abcbe0276c9c644	0.07979453856244816	0.125	0.0
3130fd8a72ef4dccbe2cc6fd041ef223	0.0	0.0	0.0
3133872724971be29012ca51f9eec0d8	0.0	0.0	0.3
313886954f05673c451cf3f3e95066a4	0.0	0.0	0.0
313aeecf68eae7a42829945509a17958	0.0	0.0	0.0
31457b6bdc7a25dad3c303f42849b2fb	0.20829366581033176	0.09523809523809523	0.0
3146b5d73cd672e2097102eb791e30c5	0.0	0.0	0.0
3147271770fdd915db11b0a4e95f1001	0.0	0.0	0.0
314e2b5c96368d8d3d92f10d451f85f1	0.0	0.0	0.1
314ef5ce09de6019cb4a080ee8cf006e	0.0	0.0	0.0
314f2c318ac3bef826c3178d611779a5	0.0	0.0	0.0
314ff2e9e5aa94db6e9906bc9c2356cc	0.0	0.0	0.0
315094c9df8ac5a6bc347fd4d7b16001	0.07336392209936006	0.06666666666666667	0.0
315728370808d2dd2b60f824d398a266	0.0	0.0	0.0
315a91872b802c8ce21962104a838767	0.0	0.0	0.0
315caec70336b3c72ce96f3d1256efd3	0.0	0.0	0.1
315e798034ea7567624869006a4c1030	0.10122860821230019	0.1111111111111111	0.0
3164fb2181f985784a5c31eee77cf2d6	0.10209739512291162	0.2	0.2
3166bef6538121a93260bf3f6ba9ceaf	0.28371255449703187	0.0625	0.0
316c293c4b005b712e819d5f48061609	0.0	0.0	0.0
316c716a323562c00023acce300dc7cd	0.0	0.0	0.0
31762267bc872b0e966b1ba81732e3e0	0.314880130667631	0.04878048780487805	0.0
31779f0047dc34e2c8b676b44bfdb96f	0.0	0.0	0.0
31791a4a12ea63e9202c91611b82198d	0.0	0.0	0.0
3188e6c9453387fabad340662fa8bf69	0.07839826897867534	0.03333333333333333	0.0
318b1951a04c6fd0dd67b939bb14a05b	0.0	0.0	0.3
318cb40eb6d2a9edd8e468871876939b	0.0	0.0	0.0
318f12a92481aeedc1836bdbce99fec7	0.0	0.0	0.0
3190a3b07a485c71ef60ca4206fa7fd7	0.0	0.0	0.0
31929c5b2a4c1f0fb18a68fe8afde869	0.0	0.0	0.0
3198e82aadfe7f7db5749e9032dffbee	0.0	0.0	0.0
319a8324bbf72395ef87b115dcc3ee69	0.0	0.0	0.0
319f28a187b62744cf560282e323ea80	0.0	0.0	0.0
31a267635973ac05917e06448a6a83b7	0.39038004999210174	0.25	0.1
31a2f7bd34d4551b3a3945e2cc034169	0.22009176629808017	0.029411764705882353	0.0
31a76dc744b68d21e6457ccfdcb0e958	0.0636207881989517	0.047619047619047616	0.0
31b16201ce898c84a4de821d04ccbf0f	0.0	0.0	0.1
31b1a36ea5373e1aa927a8e4d02ffa0c	0.0	0.0	0.0
31b53d93fd126dfb0f8e37afd7febf05	0.0	0.0	0.0
31b71d8e214842967a599975c0541ada	0.0	0.0	0.1
31bd0948b5d3893f1ad4c4b045c114ad	0.0	0.0	0.0
31bef04bd9205ee93b28d8912de3d4d5	0.0	0.0	0.0
31c85fc6bf4ed80533c3212fc88b8386	0.28634598975246917	0.03508771929824561	0.0
31c91ddc401b2132571fe7b802a28b5d	0.0	0.0	0.0
31ca91e313b383a7a5640920b2ca2cf5	0.06794340091829074	0.1111111111111111	0.0
31ce41e3e767b6f6858ce21218c49b37	0.0	0.0	0.0
31d0ad86fc0f575a296e153ac57ed0e8	0.0	0.0	0.0
31d13921784537c30b66c04b9311c3bb	0.35895421017163465	0.16666666666666666	0.0
31d3f85e5ca1855958668dfb49f81f38	0.0	0.0	0.0
31da2208f70f5208197facc12fc2b2de	0.08514311764162097	0.023255813953488372	0.0
31dacc6dd7e8f2c97ebfba80f8c604e2	0.0	0.0	0.0
31dbb1b526052cd9c01734519d0c6d70	0.0	0.0	0.0
31de2025a4cf1d7d90b70caa0e6da9ac	0.0	0.0	0.1
31ded708b8093e915804c8f23a9f6e2a	0.0	0.0	0.0
31e68d624494766df47fe5ad228c47c0	0.0	0.0	0.0
31ec46f3c19b3bab3bd15de8d001531d	0.0	0.0	0.0
31ecc159d9a3983fbffc4024af963738	0.0	0.0	0.1
31ed3d12208d712837aae30b4e32f17a	0.0	0.0	0.0
31efcd2735cb836fd48408f711890acc	0.07336392209936006	0.05555555555555555	0.0
31f40729ad1da78349b976b3666127d7	0.314880130667631	0.03076923076923077	0.0
31fb3345edb3a32cface3d08d467bcb1	0.2529427027676572	0.125	0.0
31fb4fec129645efdfa2f20512ecff71	0.0	0.0	0.0
31fd1f166d9953f889e09cf14007ca41	0.0	0.0	0.0
31fd9f035b9a0194ee79431a83f394fa	0.0	0.0	0.0
32021bae0f5ffadb42f911fdbcbec1db	0.0	0.0	0.0
320bda591f632ff8c92eb40df0348c0d	0.1388624438735545	0.03125	0.0
321577c45894e30e66d2c4d7edc78bc6	0.06943122193677725	0.04	0.0
32166746dd012b92411d648c2f4652fa	0.35314377643380906	0.25	0.0
3217db4d37691a2dd178bc8f33f45130	0.24630238874072993	0.25	0.4
32185df846a84a4ab32cf3ecc8908fed	0.0	0.0	0.1
321e65fcc65436f8168330f67f5ca6ab	0.0	0.0	0.1
3220f5da8182cc3d16881306bf1b3301	0.0	0.0	0.0
3226b89c68296f1ca018c3bc4cc4197c	0.35895421017163465	0.15384615384615385	0.0
322b9f165e7013fa63250232d7c69fb2	0.0	0.0	0.1
3237ec965cc6c5e1b7fbda11e6b29b81	0.0	0.0	0.0
323a5c5dfba058a87de86ffbcede1f99	0.0	0.0	0.0
323bf076c2d3d857ecb757ac978f4583	0.0	0.0	0.1
323df0e7e2c713f95f978312daeb69c9	0.0	0.0	0.2
323fa0926dbf9a0461e7e802ce3ffae9	0.0	0.0	0.0
324290ae3bd1d86e22575ab9322120f2	0.0	0.0	0.1
32498c4732d295e04e2adb1900068f0c	0.0	0.0	0.0
324d2021e59b161663d3ce9f9b2b2de2	0.5	1.0	0.0
324e2d1e426efaca4d3bbb3d185dd6c2	0.0	0.0	0.0
325541832d056122e9d390ed42708d8c	0.0	0.0	0.0
3257771ed46776822fb41b898566f4ed	0.0	0.0	0.1
32628d8a97b3a9a71cc799590a4d76cd	0.09478836436955078	0.09090909090909091	0.0
3266ec52651d8fec28c12c0b2d7525f1	0.0	0.0	0.1
326b93b792661f3e53e506a41dc5b029	0.0	0.0	0.0
326c68bca9725ce3da07d3bc9b12dfa3	0.0	0.0	0.2
326d6843b01a8608691e6bde74a6f71f	0.2816372027313761	0.12121212121212122	0.0
3273f7c2c8298fb2bab9b235de7c10cb	0.0	0.0	0.1
32746186c7b61492b9696720a58b7bf4	0.0	0.0	0.2
3276b4caa152b4718f1075910aaf8b93	0.11284514134893525	0.25	0.0
327858f6d967ef1567459b84252ac71a	0.08514311764162097	0.03125	0.0
327a76ef46187b388455a8722cd7aed8	0.0	0.0	0.4
327b270eec0f9d22307ea35bb1e33d88	0.0	0.0	0.0
32810a71074056733693905f529e60d4	0.0	0.0	0.0
3285fa409eba4aab14ca928aeab4d45d	0.0	0.0	0.0
328f1d0e8916653f4e2e94337ce59176	0.2529427027676572	0.125	0.0
3293f231ffef1f4eb99e39700f37cdf4	0.0	0.0	0.0
3294b73bf511ba5c0743c456e854a021	0.10778915452451096	0.16666666666666666	0.0
32959bc061ca29e470ac51574b7c97b5	0.0	0.0	0.1
329e6956a70df99771d5d13b61b25278	0.22009176629808017	0.058823529411764705	0.0
32a45fb6a86e0043abefa49bb4778669	0.0	0.0	0.0
32a586c0cdddc1f785e2ae7e56b050de	0.0	0.0	0.0
32a9756932d747f76d43234db1c02ec2	0.0	0.0	0.0
32b4eeab39e5e76e6571a231da674ce9	0.0	0.0	0.0
32b61746df2ad179a61d924f609b0d86	0.0	0.0	0.2
32b75e9ee64920b46fc9e350b67b5b25	0.2246633760228915	0.0625	0.0
32bb2e40dab43ba573e029a92b395719	0.0	0.0	0.1
32bbebf74fa8c3191fa57526e7f62b04	0.22009176629808017	0.07142857142857142	0.0
32c32eb1f6598f234f1f1e2b225c0885	0.08514311764162097	0.03125	0.0
32d3da9c995e925a3b41fe67c55d8acb	0.14606834984270645	0.2	0.0
32df3d3841923febf64b803e2fa07718	0.0	0.0	0.0
32e1fc22d20a5f30a507fbe50de74ec3	0.314880130667631	0.07407407407407407	0.0
32e629ec3ba355820f9417b1e5f18d80	0.0	0.0	0.1
32f0ea77befd3595106252ab8c3e3c7d	0.0	0.0	0.2
32f25308e25d256977bd74725be862d2	0.0	0.0	0.0
32f3c7f8f79054a9bf9acc3a8c6c9976	0.0	0.0	0.0
32f55360df1d6f61aac49465c554b5ef	0.0	0.0	0.0
32f5d388a034192036bba16bfc4701de	0.0	0.0	0.0
32f64a08721d123d3754bf4b6db310c4	0.07336392209936006	0.015151515151515152	0.0
32f7d7b4afcda7083ed8135cdde41f43	0.0	0.0	0.0
32fd4ccfe4a43de4be44badc75fcf089	0.0	0.0	0.0
3309542e40881999877e0509ad4fa445	0.20483424751859086	0.05555555555555555	0.0
330a87957d3d5f336e0130c9f29cb65b	0.0	0.0	0.0
330d5e764ea628140a368502f7d342f1	0.0	0.0	0.0
33129b7581099370695a235542db87b3	0.19518900079066104	0.13333333333333333	0.0
33137a48754b0b4b1c5b8452c58e56c0	0.0	0.0	0.0
33162c8e64b16bcbddc9808f3c716342	0.0	0.0	0.0
33197413849dfc07bbb341025dc2483b	0.06625422345438903	0.058823529411764705	0.1
331c7ae42fb5963a0e661dcbb850bbf5	0.07839826897867534	0.09090909090909091	0.1
3320e2ae6dbdd42e7e46898ea6c3a765	0.0	0.0	0.0
3321536067599afc17262454fed3b941	0.46927872602275655	0.3333333333333333	0.1
3321a32cb210832c616d54faee642d7c	0.1388624438735545	0.058823529411764705	0.0
33223d15da72b2caa3a6d55e18048c3e	0.3868528072345416	0.5	0.1
3329965326d54c6e2dd362c3d10dae9a	0.0	0.0	0.0
332becd2ffba0b848e577c94d3c517ed	0.07336392209936006	0.1	0.0
332f6ad1e8c0a1edd9d3c2585d512536	0.0	0.0	0.0
33389756074d723772447827f6efbf8d	0.0	0.0	0.0
333b01667be3ee113f253a6b83965bc3	0.0	0.0	0.0
333caa8c85feb4067066c03a459ba33e	0.14629191738978586	0.2222222222222222	0.0
333da54a4922f8cd58a19011c0acebb7	0.0	0.0	0.8
333f4985197f1d98461fad8c7aa7e29f	0.0	0.0	0.1
3342fe98ca56e2a9a79956c4df1505ea	0.0	0.0	0.1
3343c75f128ea25acb8c42338caebeaa	0.2772734273550482	0.4	0.0
3346f5ecf91ca56dca3bb53add0d3004	0.0	0.0	0.0
334bac1f07a4aa18c8d2dccbf8e3789b	0.10086747116627116	0.16666666666666666	0.0
335a0e12ed4ca2539baf96dce55148b9	0.22009176629808017	0.041666666666666664	0.0
335dbe1508593b14affd9c5315c340e6	0.0	0.0	0.0
335f088d98e09e97ebba10f6257c9897	0.0	0.0	0.1
3362eb94d6e6606cbcfa4933515825e3	0.0	0.0	0.2
3365e909ac4361bb67848b1bccb740b5	0.0	0.0	0.1
336a407535bb3bad91c9977c3e4d43b6	0.09478836436955078	0.058823529411764705	0.0
336cd5e5ba167ab33461a0684bc53724	0.2051166673279435	0.05	0.0
3372e2dbc6f8dc4b444fc83114c75c62	0.0	0.0	0.1
3374aa8e173a94d055a3ea8565f8223e	0.0	0.0	0.0
3374af2044310bc2b06eeea5e72d3246	0.0	0.0	0.0
3378559c5a8b4cfde3e50b7761a4af28	0.0	0.0	0.0
337cb36432fbb978014a05cb7e8f802c	0.33013764944712026	0.18181818181818182	0.0
337ce67f6cc2c8ff38796bca2d15fb67	0.0	0.0	0.2
337e57519fb30694f55c2415a70eb7df	0.0	0.0	0.0
338260b297fa29ddab567c5871f6b1d5	0.0	0.0	0.1
3382ba0e01235a7ec7ebd0cd29db2bcc	0.1635413866202963	0.15384615384615385	0.0
3384e429a53b661b5640c7b4815e5432	0.19519002499605087	0.25	0.1
3386098755a91239be6a1928e485cb2a	0.0	0.0	0.0
3389dbc6edf3758da18b73454c3b6164	0.0	0.0	0.0
338c0c5f63f332573c346373788e3f12	0.0	0.0	0.1
338d1c93b9128ea1d11cf0bba87c1104	0.0	0.0	0.4
33912347c987b9e5129419fbe5a3149c	0.3621108234757072	0.045454545454545456	0.0
33912478d836c6c341a3fcdbb43b07a6	0.0	0.0	0.2
33914e5fb0917c88cf93ea5c87ba0cca	0.29345568839744024	0.037037037037037035	0.0
33932525a5360af1442dae97d50713bb	0.0	0.0	0.0
339964d848e79b4342d63df0fbc37373	0.0	0.0	0.0
339e6f3e23fbe0a3c158eaa8329a2221	0.0	0.0	0.0
339f1b01d83cce324d29d98a5e39685f	0.0	0.0	0.0
33aa600323b393b3594cc638bf318919	0.0	0.0	0.0
33ab2cd519ac1f2848c9ba92c5a15755	0.0	0.0	0.0
33ab620933f86df34edd8d7049dd4065	0.0	0.0	0.0
33ae8fd1ecd2a9478c262456b9fbfc28	0.22009176629808017	0.037037037037037035	0.2
33c13a253100cd6c6cd9ccede7251ba3	0.0	0.0	0.1
33c63ca3ebd02e943ef029ea9a31ac7b	0.0	0.0	0.1
33c711092a546933a8a2cc68da34c322	0.07839826897867534	0.020833333333333332	0.0
33cf382a67838b0a6164f6216c3a3e7d	0.14782949091545258	0.028985507246376812	0.0
33cf41b472133050eeb33d39bc7a5d83	0.11004588314904008	0.03225806451612903	0.0
33d24803002efe1267fea6f226902f43	0.0	0.0	0.0
33d25913842e3f82139eb726fb96a6b1	0.0	0.0	0.0
33d74c9ae3af93f561208cd307ea6f62	0.22009176629808017	0.047619047619047616	0.0
33d8b75961dfbc89b516354c307cd25e	0.0	0.0	0.1
33db7233261630e328308d65078b1942	0.0	0.0	0.0
33db9b00c91623f3e61fd2c4c6070e54	0.1427951440361373	0.07692307692307693	0.0
33dbf302710251e12b8f2f6c748acdf9	0.0	0.0	0.2
33de9e694c6559c4bea2c7aa70bc588d	0.0	0.0	0.1
33e80b96df651569481eb899baa9db6c	0.06943122193677725	0.058823529411764705	0.0
33ec29ba2acf0d7cc9a8679854104d42	0.2574406717600567	0.25	0.0
33ec30f64d78a5ef13f9c39deb05e886	0.10633668103022982	0.14285714285714285	0.0
33ed638460dcb818da56bb3323a4c005	0.0	0.0	0.1
33f018b40a84fba404b0d4b3343fa707	0.0	0.0	0.0
33f0a6bbd4024c1fda5b05b9e0d7e0a9	0.06625422345438903	0.09090909090909091	0.0
33f13f73ee9215730fc8d18ef31fa1b1	0.0	0.0	0.0
33fb2f607656ced9140d8a48273c26da	0.0	0.0	0.1
340151e61e6332547a55795baf740031	0.14876390584057267	0.2	0.0
3414b366aac17f05db337f5dde106675	0.22009176629808017	0.1	0.0
34166d5fcd3b6b1d7016df32a26d5504	0.08514311764162097	0.03571428571428571	0.0
341815fb05a16bacc8e583edde97c096	0.15101961822780519	0.25	0.0
3419fa9b5175ae06cb18f38e0484b7c5	0.0	0.0	0.1
341e9338ee8427188e35ae9cdc5f0e91	0.09478836436955078	0.02127659574468085	0.0
341f1f763fc4df813e60fffe453ae20a	0.11706259313796351	0.16666666666666666	0.2
34216df2a5f3846b17e3f96bea6c2ad7	0.25832975098984706	0.13636363636363635	0.0
342735fe9558ba60a8d226fd59e98581	0.0	0.0	0.2
34284e0b33e1b7168186a4546ea18a3d	0.06943122193677725	0.034482758620689655	0.0
343909d709af59758307bf9e58834453	0.0	0.0	0.0
343cac497cb94dfa4e8de7e70cfee05a	0.0	0.0	0.0
34481d78a1781e94e5b4ca7fd85c5d90	0.0	0.0	0.0
34492c54c7d0ce9c6e27adc9a97eb210	0.0	0.0	0.0
344e4ca1dbc00abf6319bec5fff3872a	0.0	0.0	0.0
344eae1154af7b7a12daf5fb41e21aaa	0.0	0.0	0.0
34523fd32eabad2a2673f44a6ef53d28	0.0	0.0	0.0
345a603fd7fa2a36be6c27e52ad8e40f	0.21222636597291455	0.15384615384615385	0.0
345e0489d1be4064abda7c86cb57f774	0.0	0.0	0.0
345ffa60f3791ed34c7ff96129f66fa8	0.0636207881989517	0.021739130434782608	0.0
3460e3d1ca985d45f3a2614cedcb019e	0.16812753627111748	0.25	0.0
3460f16e390382b743c0074cc082fa97	0.0	0.0	0.0
34648d5b218efdf0f2cef86e2c51447b	0.06625422345438903	0.1	0.1
3466fa49a568d2fe01621d0c43640b8a	0.19519002499605087	0.25	0.2
3468e53040b84ca28b1a14be08eeb515	0.2748763329142909	0.14285714285714285	0.0
347016f730ebd1e0aeb38935a3936a96	0.0	0.0	0.0
347d703c5af48ecc1f5f333d7e0e8171	0.35895421017163465	0.2	0.0
3484af56854d1d4445e1d07807832448	0.0	0.0	0.0
348631277ed646302d72a7a2cd221b3c	0.0	0.0	0.1
348831e4d91a1e4b9968f3272026dd97	0.1934264036172708	0.5	0.1
348e41b16b22d9404d23460b7af685c4	0.0	0.0	0.0
348e705e2959020aa67a2205a7e25d9f	0.0	0.0	0.1
3491ea6ff4b8a8c01f9470f2f86cf194	0.0	0.0	0.0
3496eb5ba5f48ad6b05fc18f423a5971	0.0	0.0	0.0
34a46440c431bf236dfe790aeee2b52c	0.5555844795546044	0.5714285714285714	0.0
34a4c66e44407681e8b7e9d4884e719e	0.0	0.0	0.0
34a64f995f3d507ec0a54b31ead66b1a	0.0	0.0	0.0
34a8e48f1908cc073d8164d4b463f176	0.0	0.0	0.0
34aa99d428ad98679c3e45d117243f55	0.06943122193677725	0.023255813953488372	0.0
34acef4524ac96e0660bce8e9e7af88b	0.0	0.0	0.0
34ad7a4918c7ba0dbcf7fab97760ab43	0.0	0.0	0.0
34ada1bd20234b80b311c976d938118e	0.1388624438735545	0.1	0.1
34ce3d9df787e38a2e32d64dc40da28e	0.0	0.0	0.0
34d07fb9e04bfbbb17371435223b120e	0.28088150105118154	0.06666666666666667	0.0
34d5cebb2a98ec9adcf86172a16f4ed0	0.0	0.0	0.0
34d635d0df2b7e65740d384d07429294	0.0	0.0	0.0
34d700742cc4bef8c55d19e52f70eec6	0.0	0.0	0.1
34d732f744b9aacbbe1edf175b76d913	0.39038004999210174	0.25	0.0
34da3d6fa6a2883189df086b0cd5b1fb	0.0	0.0	0.0
34da92c91d6b2a2caddf03b8b714acb9	0.23504554941448538	0.1111111111111111	0.0
34df4f4a6b75017420881382fbf8a94b	0.0	0.0	0.0
34e284871055d850f105833a07a69c3e	0.0	0.0	0.0
34e432e970fbb64ca567318c56beca94	0.0	0.0	0.0
34e83c43b312a8613706367c32df26e3	0.22009176629808017	0.02702702702702703	0.0
34e882bf7b8f368f19dd7589477b5431	0.29727159644205703	0.058823529411764705	0.0
34ea974430d0526071918c0b2fc5d789	0.0	0.0	0.1
34eb92706f065be79cf17b7fb9c5b5c5	0.3026024134988135	0.16666666666666666	0.0
34edb6e41d128d1c4de1e13c366da7cf	0.0	0.0	0.1
34f2adbe741e2c0ed13af8ecb28392e1	0.0	0.0	0.0
34f69ee62bed8f2fce4122d751a039fd	0.0	0.0	0.2
34f96c26ecfddcae7f6364d29cbb16be	0.0	0.0	0.0
34fa41381c400ba191234bbf80f7a862	0.18844415212771543	0.125	0.0
34fbc40484c0c6d5cf18937b2f8d30db	0.0	0.0	0.0
34fd86a467352e8db3847b58316ee9e5	0.0	0.0	0.1
350078535c561122a24ea5130235f1dd	0.0	0.0	0.1
350c0fe7b6dc1894f610e5e4445bfafe	0.23719771276929616	0.5	0.0
350d4e39522a913e21a2f948f3f1c629	0.14829723057014907	0.1111111111111111	0.0
350d9ca39edb50e99548c8c090a71b27	0.0	0.0	0.0
35130888fcae08d95e146823b87e450b	0.0	0.0	0.1
35133cd7da954b4ea811c34ed3775d81	0.28997736516021183	0.23076923076923078	0.0
3514cf12f44be18f3e8078881a197fca	0.0	0.0	0.0
3519beb3f46f463283ccf9bdbe1622df	0.0	0.0	0.0
351b7192446c40288bebc80be791fdd0	0.07839826897867534	0.05555555555555555	0.0
351ebadb69a3f5a19f7040c5202ef285	0.0	0.0	0.1
3521f73dbf11d567c9551cbcfc9a91e3	0.15101961822780519	0.25	0.1
3522db54158901ee6fb6f3494f90fb8f	0.0	0.0	0.0
35294211ba4e1914c9f271f26e6e11c5	0.07336392209936006	0.041666666666666664	0.0
352a59564ec94eeb57a83ec50eea17a7	0.15130120674940675	0.16666666666666666	0.0
352f19c3538d2e3f0be8016684ae80d8	0.3391602052736162	0.2	0.0
3533b698c351456accf5f2250688a026	0.0	0.0	0.0
353474dfc88f6a3210451a818131b72c	0.0	0.0	0.0
353521b7d7f0772699df2a0e1d7b85d2	0.54739836229935	0.044444444444444446	0.0
3539117b68fcc06a27ae4649759cee35	0.0	0.0	0.0
354606b372704198023917b935d03183	0.10778915452451096	0.16666666666666666	0.0
