qid	model	doc_per_query	nDCG	time
1070	200x50x50x25	187	0.6181341	0.0007931044
1071	200x50x50x25	63	0.73110014	0.0002792097
1072	200x50x50x25	78	0.23219271	0.00052362492
1073	200x50x50x25	45	0.63178825	0.00027969480000000004
1074	200x50x50x25	118	0.39872143	0.000516132
1075	200x50x50x25	136	0.6694495	0.0007824556000000001
1076	200x50x50x25	98	0.48539725	0.0005295479000000001
1077	200x50x50x25	67	0.72489977	0.00052275745
1078	200x50x50x25	139	0.55461746	0.0008105381900000001
1079	200x50x50x25	148	0.6861794	0.0008029355200000002
1080	200x50x50x25	162	0.61323786	0.00080883522
1081	200x50x50x25	187	0.54191947	0.0007910043900000002
1082	200x50x50x25	164	0.7632932	0.0007890220400000001
1083	200x50x50x25	151	0.25837055	0.0008076778600000001
1084	200x50x50x25	98	0.36508012	0.00054136964
1085	200x50x50x25	133	0.3993669	0.00079370942
1086	200x50x50x25	105	0.4830118	0.0005274927
1087	200x50x50x25	57	0.51848054	0.00028730736000000007
1088	200x50x50x25	60	0.588613	0.0002835822
1089	200x50x50x25	95	0.51009405	0.0005199673000000001
1090	200x50x50x25	132	0.839689	0.0007806928800000001
1091	200x50x50x25	67	0.5372959	0.00052045533
1092	200x50x50x25	96	0.42126793	0.0005192572799999999
1093	200x50x50x25	26	0.6571718	0.000281736
1094	200x50x50x25	153	0.43648103	0.00078250779
1095	200x50x50x25	100	0.38824403	0.00052937
1096	200x50x50x25	115	0.5462578	0.0005378699500000001
1097	200x50x50x25	120	0.21501812	0.0005339820000000001
1098	200x50x50x25	71	0.48627615	0.00053719026
1099	200x50x50x25	17	1.0	0.0002753558
1100	200x50x50x25	104	0.26423413	0.0005328627200000001
1101	200x50x50x25	113	0.23020996	0.00052991237
1102	200x50x50x25	66	0.7365678	0.0005449276800000001
1103	200x50x50x25	124	0.6066814	0.00053413248
1104	200x50x50x25	143	0.7451799	0.0008026818800000001
1105	200x50x50x25	85	0.72753555	0.0005289499
1106	200x50x50x25	169	0.4786715	0.0007926945000000001
1107	200x50x50x25	108	0.5658857	0.00055308204
1108	200x50x50x25	142	0.25219122	0.0008046770800000001
1109	200x50x50x25	130	0.83749	0.0008022053000000001
1110	200x50x50x25	51	0.8092093	0.00028312496999999997
1111	200x50x50x25	131	0.25398275	0.00080218505
1112	200x50x50x25	79	0.6692116	0.00052913015
1113	200x50x50x25	55	0.7931057	0.00028470475000000003
1114	200x50x50x25	111	0.41541424	0.00053053449
1115	200x50x50x25	43	0.42278984	0.000293045
1116	200x50x50x25	105	0.7646299	0.0005374698
1117	200x50x50x25	89	0.6293527	0.0005329053000000001
1118	200x50x50x25	111	0.5180295	0.00052587249
1119	200x50x50x25	70	0.31150496	0.0005299651
1120	200x50x50x25	116	0.14310333	0.0005344328800000001
1121	200x50x50x25	63	0.86325556	0.00028352016
1122	200x50x50x25	102	0.4566027	0.00052760724
1123	200x50x50x25	131	0.37627113	0.0008038972200000001
1124	200x50x50x25	64	0.70079553	0.00027624256
1125	200x50x50x25	131	0.6592796	0.00079676296
1126	200x50x50x25	220	0.44464734	0.0010490128
1127	200x50x50x25	95	0.48884225	0.0005308771
1128	200x50x50x25	156	0.8016474	0.0007954596
1129	200x50x50x25	98	0.18374062	0.0005448672600000001
1130	200x50x50x25	324	0.77255833	0.00154243764
1131	200x50x50x25	84	0.7752792	0.00058559004
1132	200x50x50x25	88	0.28417116	0.0005503722399999999
1133	200x50x50x25	111	0.24881217	0.00055133478
1134	200x50x50x25	254	0.24080473	0.0010460736
1135	200x50x50x25	181	0.65066856	0.0007999675100000001
1136	200x50x50x25	70	0.34508756	0.0005151727
1137	200x50x50x25	115	0.69007087	0.00054074265
1138	200x50x50x25	47	0.44197085	0.00028101018000000003
1139	200x50x50x25	69	0.46902156	0.0005330926200000001
1140	200x50x50x25	129	0.65731174	0.00089693958
1141	200x50x50x25	112	0.3334178	0.0005504520000000001
1142	200x50x50x25	21	0.672725	0.00028594650000000004
1143	200x50x50x25	58	0.37052423	0.00028129478
1144	200x50x50x25	130	0.18424997	0.0007959055
1145	200x50x50x25	83	0.6895276	0.00053280771
1146	200x50x50x25	84	0.8451998	0.0005414598
1147	200x50x50x25	96	0.65462285	0.0005376048000000001
1148	200x50x50x25	55	0.7765487	0.0002832302
1149	200x50x50x25	188	0.2571112	0.0008110376400000001
1150	200x50x50x25	90	0.6105344	0.0005284746
1151	200x50x50x25	84	0.30057555	0.0006630825600000001
1152	200x50x50x25	152	0.0	0.00080368936
1153	200x50x50x25	99	0.7233201	0.00053868969
1154	200x50x50x25	174	0.74237746	0.00080115168
1155	200x50x50x25	90	0.60341287	0.0005489874
1156	200x50x50x25	131	0.1769641	0.0007911745000000001
1157	200x50x50x25	90	0.7749282	0.0005324103
1158	200x50x50x25	204	0.458229	0.0010450491600000002
1159	200x50x50x25	181	0.5620152	0.0007988616
1160	200x50x50x25	165	0.6459447	0.00079213695
1161	200x50x50x25	83	0.7947887	0.00052890754
1162	200x50x50x25	93	0.687347	0.0005483373
1163	200x50x50x25	75	0.48757747	0.00054835725
1164	200x50x50x25	91	0.43032983	0.0005318922700000001
1165	200x50x50x25	158	0.38601646	0.0007971400200000001
1166	200x50x50x25	98	0.62621397	0.0005498270400000001
1167	200x50x50x25	64	0.33580646	0.00029003008000000005
1168	200x50x50x25	56	0.3943003	0.00028858984
1169	200x50x50x25	101	0.48109487	0.00053263461
1170	200x50x50x25	83	0.17115375	0.0005276874400000001
1171	200x50x50x25	195	0.47931007	0.0010727652
1172	200x50x50x25	57	0.74197	0.00029111268
1173	200x50x50x25	35	0.6946484	0.00028755510000000003
1174	200x50x50x25	84	0.6950013	0.00053554284
1175	200x50x50x25	125	0.648269	0.000540295
1176	200x50x50x25	163	0.18437633	0.0008102925600000001
1177	200x50x50x25	47	0.77327055	0.00028931978
1178	200x50x50x25	191	0.28678998	0.0007767282400000001
1179	200x50x50x25	457	0.65190315	0.00214883228
1180	200x50x50x25	77	0.8482378	0.0005476825200000001
1181	200x50x50x25	62	0.78854966	0.00028104476
1182	200x50x50x25	139	0.5119112	0.0008166277799999999
1183	200x50x50x25	49	1.0	0.00028021238
1184	200x50x50x25	49	0.26687965	0.00028821506
1185	200x50x50x25	89	0.62771785	0.0005549150000000001
1186	200x50x50x25	105	0.5403019	0.0005143446
1187	200x50x50x25	52	0.0	0.00029254524
1188	200x50x50x25	157	0.78632027	0.00082630984
1189	200x50x50x25	56	0.40958804	0.00030762256000000006
1190	200x50x50x25	85	0.6671928	0.0005543054000000001
1191	200x50x50x25	26	0.43598658	0.000294632
1192	200x50x50x25	157	0.70780873	0.00081821806
1193	200x50x50x25	47	0.20059061	0.00028529
1194	200x50x50x25	164	0.54954785	0.0008020518400000001
1195	200x50x50x25	89	0.57661825	0.00054297476
1196	200x50x50x25	115	0.64124143	0.0005596751000000001
1197	200x50x50x25	190	0.43065292	0.000812098
1198	200x50x50x25	99	0.5311242	0.0005497747200000001
1199	200x50x50x25	101	0.56694585	0.00054967735
1200	200x50x50x25	97	0.33490732	0.00054407785
1201	200x50x50x25	92	0.52629364	0.00053093476
1202	200x50x50x25	94	0.1539665	0.00054693524
1203	200x50x50x25	171	0.64053375	0.00080529543
1204	200x50x50x25	99	0.5422012	0.0005404598100000001
1205	200x50x50x25	117	0.58229357	0.0005511074400000001
1206	200x50x50x25	114	0.84149295	0.0005471327400000001
1207	200x50x50x25	141	0.6193187	0.00079070685
1208	200x50x50x25	5	0.8045321	0.0002915675
1209	200x50x50x25	52	0.6164336	0.00028709772000000004
1210	200x50x50x25	76	0.72827655	0.0005321998800000001
1211	200x50x50x25	104	0.4488811	0.00054964208
1212	200x50x50x25	46	1.0	0.00029465484
1213	200x50x50x25	71	0.34494364	0.0005411549
1214	200x50x50x25	118	0.28479722	0.00054368028
1215	200x50x50x25	132	0.39825508	0.000803352
1216	200x50x50x25	163	0.2568459	0.00081406438
1217	200x50x50x25	53	0.461567	0.00028016754000000007
1218	200x50x50x25	123	0.56382704	0.0005608123500000001
1219	200x50x50x25	100	0.26461977	0.000554855
1220	200x50x50x25	43	0.44299698	0.00029159504
1221	200x50x50x25	88	0.55632865	0.00054964976
1222	200x50x50x25	51	0.6338831	0.00029012013
1223	200x50x50x25	79	0.5767324	0.00052322964
1224	200x50x50x25	65	0.5959016	0.0005225974
1225	200x50x50x25	108	0.4246019	0.00051897456
1226	200x50x50x25	115	0.57086813	0.00056750775
1227	200x50x50x25	120	0.8758049	0.00051561
1228	200x50x50x25	116	0.34334174	0.00052173552
1229	200x50x50x25	163	0.4615915	0.0007818832900000002
1230	200x50x50x25	186	0.5732181	0.00078983784
1231	200x50x50x25	116	0.5585373	0.00052377944
1232	200x50x50x25	218	0.5285443	0.0010314779000000001
1233	200x50x50x25	164	0.59466076	0.0008015352399999999
1234	200x50x50x25	102	0.61335695	0.00052224204
1235	200x50x50x25	96	0.8521802	0.00052237728
1236	200x50x50x25	101	0.08097362	0.0005227396400000001
1237	200x50x50x25	354	0.43792108	0.0015218389200000002
1238	200x50x50x25	262	0.11004588	0.00126725208
1239	200x50x50x25	302	0.4537252	0.00129984122
1240	200x50x50x25	142	0.3696164	0.0007896123000000001
1241	200x50x50x25	88	0.20865662	0.00052610272
1242	200x50x50x25	66	0.8774322	0.00053572266
1243	200x50x50x25	76	0.75250876	0.0005168577600000001
1244	200x50x50x25	116	0.5033561	0.00052073792
1245	200x50x50x25	93	0.40035182	0.00053182515
1246	200x50x50x25	169	0.43756267	0.0007786945400000001
1247	200x50x50x25	117	0.76213527	0.00051960519
1248	200x50x50x25	82	0.2052867	0.0005146976
1249	200x50x50x25	35	0.5	0.00028031255
1250	200x50x50x25	61	0.20484856	0.00028904728000000003
1251	200x50x50x25	160	0.6846355	0.0007850128
1252	200x50x50x25	145	0.40594184	0.00077490755
1253	200x50x50x25	203	0.7240776	0.0010395609700000002
1254	200x50x50x25	88	0.63321966	0.0005278521600000001
1255	200x50x50x25	81	0.54833275	0.00051968466
1256	200x50x50x25	141	0.62584984	0.00077398284
1257	200x50x50x25	65	0.61783093	0.0005262075000000001
1258	200x50x50x25	170	0.569139	0.0007795469000000001
1259	200x50x50x25	62	0.8312272	0.00027837256
1260	200x50x50x25	92	0.43828812	0.0005408597200000001
1261	200x50x50x25	128	0.4671714	0.00052254208
1262	200x50x50x25	103	0.7514105	0.00051742462
1263	200x50x50x25	84	0.65106857	0.00052974768
1264	200x50x50x25	134	0.2805163	0.00081354482
1265	200x50x50x25	138	0.5606527	0.00079318536
1266	200x50x50x25	54	0.50457925	0.00027982746
1267	200x50x50x25	107	0.3533511	0.00053303548
1268	200x50x50x25	115	0.34138235	0.0005387704000000001
1269	200x50x50x25	39	0.2600794	0.00027718509
1270	200x50x50x25	116	0.17434789	0.00053880492
1271	200x50x50x25	85	0.650487	0.0005538124
1272	200x50x50x25	85	0.6523579	0.0005548578999999999
1273	200x50x50x25	146	0.22978531	0.0008222428000000001
1274	200x50x50x25	99	0.3574182	0.0005443653600000001
1275	200x50x50x25	146	0.3184358	0.00081635462
1276	200x50x50x25	81	0.86822855	0.0005347028700000001
1277	200x50x50x25	102	0.0	0.0005536305
1278	200x50x50x25	79	0.75502765	0.0005360402800000001
1279	200x50x50x25	134	0.42301056	0.00079826748
1280	200x50x50x25	107	0.7500203	0.00054056293
1281	200x50x50x25	156	0.7627842	0.0008226379200000002
1282	200x50x50x25	101	0.6916711	0.00055632012
1283	200x50x50x25	102	0.4382798	0.0005398197000000001
1284	200x50x50x25	109	0.7362433	0.0005493098600000001
1285	200x50x50x25	303	0.26428244	0.0013433202000000001
1286	200x50x50x25	78	0.6141693	0.00062557014
1287	200x50x50x25	52	0.0	0.00029686488000000004
1288	200x50x50x25	132	0.5118683	0.00082536036
1289	200x50x50x25	61	0.32260785	0.00028924492
1290	200x50x50x25	82	0.0	0.0005463471400000001
1291	200x50x50x25	72	0.29345566	0.0005445252000000001
1292	200x50x50x25	90	0.33249444	0.0005355675000000001
1293	200x50x50x25	114	0.6627253	0.00055207236
1294	200x50x50x25	196	0.47097668	0.0011067669200000001
1295	200x50x50x25	56	0.59623176	0.00028222488000000003
1296	200x50x50x25	78	0.6373358	0.00056318028
1297	200x50x50x25	111	0.59445477	0.00055521756
1298	200x50x50x25	82	0.4333291	0.00054314258
1299	200x50x50x25	104	0.1845757	0.0005356800800000001
1300	200x50x50x25	155	0.06105062	0.0008072493000000001
1301	200x50x50x25	61	0.63486916	0.00029028009000000004
1302	200x50x50x25	129	0.46735767	0.0007841574600000001
1303	200x50x50x25	66	0.5297367	0.00055092246
1304	200x50x50x25	176	0.63510686	0.0008029947200000002
1305	200x50x50x25	76	0.46967214	0.00055294484
1306	200x50x50x25	40	0.8643145	0.00028372760000000004
1307	200x50x50x25	258	0.6228497	0.00130642428
1308	200x50x50x25	82	0.42684576	0.00052376516
1309	200x50x50x25	82	0.7897842	0.00052247038
1310	200x50x50x25	74	0.7783068	0.00052436252
1311	200x50x50x25	88	0.6868574	0.0005287224800000001
1312	200x50x50x25	49	0.67393976	0.00028476987
1313	200x50x50x25	153	0.502622	0.0008170031700000001
1314	200x50x50x25	121	0.41931096	0.0005459229600000001
1315	200x50x50x25	115	0.51838684	0.00053551475
1316	200x50x50x25	81	0.7177369	0.0005284278
1317	200x50x50x25	158	0.5110586	0.0008113331600000001
1318	200x50x50x25	123	0.63799804	0.00053423697
1319	200x50x50x25	134	0.37735373	0.0008089995400000001
1320	200x50x50x25	169	0.50310016	0.0007849069800000001
1321	200x50x50x25	70	0.6741702	0.0005490597000000001
1322	200x50x50x25	46	0.535777	0.00028353756000000003
1323	200x50x50x25	173	0.5625161	0.00080889956
1324	200x50x50x25	341	0.7595517	0.00156014661
1325	200x50x50x25	121	0.12217572	0.0005362127100000001
1326	200x50x50x25	89	0.63556695	0.00053003505
1327	200x50x50x25	214	0.5675226	0.0010665503200000001
1328	200x50x50x25	56	0.7490002	0.00028675024
1329	200x50x50x25	130	0.4408843	0.0008368971
1330	200x50x50x25	129	0.6949022	0.0008023671
1331	200x50x50x25	269	0.32681677	0.00131370185
1332	200x50x50x25	206	0.30267993	0.0010633926
1333	200x50x50x25	125	0.58227956	0.000544035
1334	200x50x50x25	88	0.5681794	0.0005339171200000001
1335	200x50x50x25	117	0.16434537	0.00052958529
1336	200x50x50x25	112	0.13681202	0.00054851216
1337	200x50x50x25	148	0.37697968	0.00079506784
1338	200x50x50x25	274	0.22277462	0.0013407751600000002
1339	200x50x50x25	154	0.4693191	0.0008083306
1340	200x50x50x25	148	0.24417306	0.00079377432
1341	200x50x50x25	80	0.7792763	0.0005311848000000001
1342	200x50x50x25	181	0.257987	0.0007989032300000002
1343	200x50x50x25	144	0.80729413	0.0008316950400000001
1344	200x50x50x25	53	0.0	0.00029058999
1345	200x50x50x25	95	0.67132926	0.0005436251500000001
1346	200x50x50x25	37	0.7266168	0.00028478012
1347	200x50x50x25	70	0.0	0.0005334875000000001
1348	200x50x50x25	148	0.31981465	0.0008031427200000001
1349	200x50x50x25	77	0.80069375	0.0005488998900000001
1350	200x50x50x25	130	0.5249475	0.0008237047000000002
1351	200x50x50x25	170	0.45302367	0.0008182678000000001
1352	200x50x50x25	93	0.68823844	0.0005461053000000001
1353	200x50x50x25	87	0.4783425	0.0005309270700000001
1354	200x50x50x25	121	0.50383675	0.00053895457
1355	200x50x50x25	74	0.28388646	0.00053322254
1356	200x50x50x25	32	0.0	0.00027967488
1357	200x50x50x25	144	0.7941241	0.0008443324800000001
1358	200x50x50x25	171	0.68396837	0.0007978723200000001
1359	200x50x50x25	81	0.5413679	0.0005324454
1360	200x50x50x25	36	0.60743034	0.00028964988000000007
1361	200x50x50x25	77	0.050762508	0.00053695257
1362	200x50x50x25	96	0.9432379	0.00052208256
1363	200x50x50x25	97	0.40476868	0.00054260248
1364	200x50x50x25	140	0.35670134	0.000787213
1365	200x50x50x25	63	0.69821215	0.00028398006
1366	200x50x50x25	77	0.0	0.00055231022
1367	200x50x50x25	44	0.9512237	0.00027465240000000004
1368	200x50x50x25	108	0.69925594	0.00052493508
1369	200x50x50x25	148	0.29556504	0.0008212357200000001
1370	200x50x50x25	137	0.5229531	0.00080487226
1371	200x50x50x25	130	0.32871616	0.0008060728000000001
1372	200x50x50x25	166	0.6538683	0.00081415032
1373	200x50x50x25	108	0.6339371	0.0005166752400000001
1374	200x50x50x25	110	0.72171223	0.0005448949
1375	200x50x50x25	23	0.9710148	0.00028451690000000005
1376	200x50x50x25	235	0.48117128	0.0011240332000000003
1377	200x50x50x25	101	0.3559109	0.00056918954
1378	200x50x50x25	109	0.4932508	0.0005272700600000001
1379	200x50x50x25	176	0.3243561	0.0007981547200000001
1380	200x50x50x25	99	0.30137	0.00053951238
1381	200x50x50x25	78	0.6338003	0.0005349700200000001
1382	200x50x50x25	151	0.77109885	0.0008025831200000001
1383	200x50x50x25	108	0.4844224	0.00053313984
1384	200x50x50x25	89	0.4453358	0.0005280904000000001
1385	200x50x50x25	117	0.23552349	0.00052546806
1386	200x50x50x25	85	0.598971	0.0005504073
1387	200x50x50x25	123	0.85221016	0.00055542003
1388	200x50x50x25	55	0.0	0.00027793480000000003
1389	200x50x50x25	34	0.67715454	0.000292145
1390	200x50x50x25	174	0.28074	0.0008219794800000001
1391	200x50x50x25	61	0.7946955	0.00028752777000000005
1392	200x50x50x25	107	0.27184373	0.0005381351000000001
1393	200x50x50x25	102	0.5267273	0.00054000024
1394	200x50x50x25	53	0.92814296	0.00028206494
1395	200x50x50x25	174	0.26366693	0.0007967929799999999
1396	200x50x50x25	52	0.25147435	0.00028475772
1397	200x50x50x25	103	0.6639065	0.00053338035
1398	200x50x50x25	139	0.4848689	0.00080616803
1399	200x50x50x25	88	0.46862772	0.0005315772
1400	200x50x50x25	149	0.2746415	0.0007983256100000001
1401	200x50x50x25	20	1.0	0.00030592000000000005
1402	200x50x50x25	123	0.30706	0.0005299504200000001
1403	200x50x50x25	177	0.2533697	0.00083252304
1404	200x50x50x25	185	0.73451567	0.00080855915
1405	200x50x50x25	131	0.20442782	0.00079403947
1406	200x50x50x25	58	0.3761615	0.00028367278000000003
1407	200x50x50x25	63	0.86513627	0.00028925001
1408	200x50x50x25	98	0.49596906	0.0005378073400000001
1409	200x50x50x25	136	0.44427717	0.0008037831200000001
1410	200x50x50x25	146	0.5284632	0.00079933686
1411	200x50x50x25	133	0.6698415	0.0008076877200000002
1412	200x50x50x25	116	0.10156173	0.00052491044
1413	200x50x50x25	98	0.2885208	0.00053639712
1414	200x50x50x25	207	0.5750278	0.00103793319
1415	200x50x50x25	134	0.5291069	0.00079386558
1416	200x50x50x25	57	1.0	0.00027821757000000004
1417	200x50x50x25	94	0.20918037	0.0005403778
1418	200x50x50x25	71	0.3625383	0.0005322025100000001
1419	200x50x50x25	60	0.22784036	0.00028478280000000003
1420	200x50x50x25	69	0.61801386	0.00054807528
1421	200x50x50x25	98	0.59845614	0.00054736234
1422	200x50x50x25	74	0.6365865	0.00053856756
1423	200x50x50x25	102	0.38070664	0.00053541228
1424	200x50x50x25	127	0.173935	0.0005347398500000001
1425	200x50x50x25	196	0.49628136	0.0010839505600000001
1426	200x50x50x25	44	0.8630016	0.00027862736000000007
1427	200x50x50x25	80	0.4897022	0.0005394424
1428	200x50x50x25	119	0.3670121	0.0005305198500000001
1429	200x50x50x25	88	0.499776	0.00054501744
1430	200x50x50x25	58	0.66436976	0.00028571264
1431	200x50x50x25	44	0.5149645	0.00029038768
1432	200x50x50x25	94	0.8298872	0.00053171006
1433	200x50x50x25	56	0.79265136	0.00028786744
1434	200x50x50x25	73	0.5518225	0.00053684492
1435	200x50x50x25	97	0.43111834	0.00053131459
1436	200x50x50x25	116	0.48370633	0.00052862012
1437	200x50x50x25	66	0.770777	0.0005320101600000001
1438	200x50x50x25	176	0.36017418	0.00079210032
1439	200x50x50x25	178	0.5379483	0.0007742394800000002
1440	200x50x50x25	94	0.59249246	0.00053075032
1441	200x50x50x25	97	0.36549202	0.00052137791
1442	200x50x50x25	140	0.6586497	0.0007813106000000001
1443	200x50x50x25	102	0.49880672	0.00053580702
1444	200x50x50x25	123	0.48292026	0.00053226282
1445	200x50x50x25	41	0.80693525	0.00027892259
1446	200x50x50x25	171	0.034482382	0.0007877593800000001
1447	200x50x50x25	121	0.12031842	0.00062856233
1448	200x50x50x25	104	0.09395277	0.0005157048
1449	200x50x50x25	78	0.42972395	0.0005229096600000001
1450	200x50x50x25	108	0.37412372	0.0005367902400000001
1451	200x50x50x25	114	0.722168	0.0005237274
1452	200x50x50x25	168	0.32708767	0.0008048342400000001
1453	200x50x50x25	74	0.41086096	0.00053705278
1454	200x50x50x25	209	0.51566434	0.0010502730700000002
1455	200x50x50x25	140	0.4757847	0.0008085378000000001
1456	200x50x50x25	201	0.4422818	0.0010272647700000001
1457	200x50x50x25	19	0.9619991	0.0002807649
1458	200x50x50x25	169	0.44124663	0.0007874791600000001
1459	200x50x50x25	172	0.3196969	0.00080072708
1460	200x50x50x25	94	0.6142637	0.0005347096000000001
1461	200x50x50x25	80	0.40229183	0.0005253448
1462	200x50x50x25	26	1.0	0.0002808728
1463	200x50x50x25	126	0.74305105	0.0005356096200000001
1464	200x50x50x25	45	0.29039142	0.0002772675
1465	200x50x50x25	106	0.6507335	0.0005208373600000001
1466	200x50x50x25	83	0.0	0.00051956008
1467	200x50x50x25	95	0.27231845	0.0005306225000000001
1468	200x50x50x25	88	0.49584603	0.0005217502400000001
1469	200x50x50x25	138	0.59902644	0.0008052851999999999
1470	200x50x50x25	116	0.21581289	0.0005235022000000001
1471	200x50x50x25	106	0.5180534	0.0005330326600000001
1472	200x50x50x25	272	0.48239803	0.0013039217600000002
1473	200x50x50x25	112	0.43976796	0.0005179272
1474	200x50x50x25	73	0.5713113	0.00052927482
1475	200x50x50x25	136	0.10256071	0.0007982656
1476	200x50x50x25	74	0.41358486	0.00053640232
1477	200x50x50x25	106	0.29858127	0.0005212179000000001
1478	200x50x50x25	81	0.5671452	0.0005349402
1479	200x50x50x25	69	0.6211774	0.0005405949900000001
1480	200x50x50x25	62	0.8012528	0.00027697756000000007
1481	200x50x50x25	160	0.5186468	0.0008015392
1482	200x50x50x25	74	0.2295423	0.00054483758
1483	200x50x50x25	153	0.4890021	0.0008002726200000001
1484	200x50x50x25	113	0.6296739	0.00055049532
1485	200x50x50x25	391	0.6674025	0.0018503605800000002
1486	200x50x50x25	208	0.5011359	0.00105186224
1487	200x50x50x25	171	0.5571719	0.0008062017300000001
1488	200x50x50x25	112	0.6443327	0.0005503601600000001
1489	200x50x50x25	86	0.27458245	0.0005318102400000001
1490	200x50x50x25	81	0.58446807	0.0005350122900000001
1491	200x50x50x25	179	0.8091791	0.0007910081600000002
1492	200x50x50x25	100	0.6645551	0.000532805
1493	200x50x50x25	104	0.42809924	0.0005364351200000001
1494	200x50x50x25	94	0.6897237	0.0005719646200000001
1495	200x50x50x25	144	0.40908197	0.00080893728
1496	200x50x50x25	148	0.09614057	0.000806267
1497	200x50x50x25	138	0.64227647	0.0007915749000000002
1498	200x50x50x25	129	0.66937405	0.00080604489
1499	200x50x50x25	146	0.59801567	0.0008097247600000001
1500	200x50x50x25	124	0.50373095	0.00052625972
1501	200x50x50x25	136	0.350447	0.00077219712
1502	200x50x50x25	89	0.38646868	0.0005412276900000001
1503	200x50x50x25	155	0.43615934	0.0007995070500000001
1504	200x50x50x25	67	0.45107454	0.00051989521
1505	200x50x50x25	80	0.643371	0.0005259775999999999
1506	200x50x50x25	151	0.4427042	0.0008137103100000001
1507	200x50x50x25	184	0.41054896	0.0007883829600000001
1508	200x50x50x25	98	0.55579674	0.00052533488
1509	200x50x50x25	126	0.66010815	0.0005199679800000001
1510	200x50x50x25	51	0.47031143	0.00028443975000000003
1511	200x50x50x25	156	0.51611143	0.0008056932000000001
1512	200x50x50x25	79	0.75644773	0.0005437498900000001
1513	200x50x50x25	87	0.6415	0.0005335422900000001
1514	200x50x50x25	162	0.1969735	0.0008114644800000002
1515	200x50x50x25	64	0.21345888	0.0002902976
1516	200x50x50x25	148	0.6157072	0.0008113996400000001
1517	200x50x50x25	57	0.665172	0.00028842741000000005
1518	200x50x50x25	100	0.5254764	0.000545755
1519	200x50x50x25	30	0.0	0.00028361010000000004
1520	200x50x50x25	95	0.8864787	0.0005292222
1521	200x50x50x25	105	0.3037672	0.00053315535
1522	200x50x50x25	162	0.58846503	0.0007964470800000002
1523	200x50x50x25	200	0.63190264	0.001070482
1524	200x50x50x25	80	0.6801222	0.0005664824
1525	200x50x50x25	69	0.2043824	0.00051405966
1526	200x50x50x25	108	0.2118575	0.0005484196800000001
1527	200x50x50x25	105	0.58215326	0.0005215024500000001
1528	200x50x50x25	70	0.6314308	0.0005207272
1529	200x50x50x25	109	0.5385694	0.00052703462
1530	200x50x50x25	140	0.6173744	0.0007825720000000002
1531	200x50x50x25	165	0.021085367	0.0007991725500000002
1532	200x50x50x25	112	0.44096005	0.00052609536
1533	200x50x50x25	87	0.7144233	0.00052637001
1534	200x50x50x25	115	0.27560446	0.0005429828500000001
1535	200x50x50x25	25	0.71032155	0.00027351999999999997
1536	200x50x50x25	107	0.91485685	0.00053123253
1537	200x50x50x25	96	0.478498	0.0005196748800000001
1538	200x50x50x25	15	1.0	0.00027634050000000004
1539	200x50x50x25	86	0.53559345	0.00053879774
1540	200x50x50x25	92	0.66450834	0.0005745574800000001
1541	200x50x50x25	228	0.43500227	0.00105667512
1542	200x50x50x25	229	0.586667	0.00105196188
1543	200x50x50x25	189	0.40849698	0.0007805718900000001
1544	200x50x50x25	55	0.8165902	0.0002871099
1545	200x50x50x25	131	0.5170374	0.0008011226400000001
1546	200x50x50x25	131	0.23519793	0.0007952053700000001
1547	200x50x50x25	145	0.69414	0.00080111195
1548	200x50x50x25	122	0.65536463	0.0005313527
1549	200x50x50x25	66	0.69625974	0.00054031032
1550	200x50x50x25	101	0.703989	0.00053477278
1551	200x50x50x25	86	0.8953894	0.00053109042
1552	200x50x50x25	102	0.065816864	0.0005425329000000001
1553	200x50x50x25	155	0.58803535	0.0007903419
1554	200x50x50x25	77	0.5128843	0.0005213046300000001
1555	200x50x50x25	64	0.86473966	0.00028481728000000005
1556	200x50x50x25	113	0.7023883	0.0005251946200000001
1557	200x50x50x25	75	0.60256463	0.0005323575000000001
1558	200x50x50x25	120	0.57151914	0.0005578272000000001
1559	200x50x50x25	93	0.45753765	0.0005234821200000001
1560	200x50x50x25	109	0.79231817	0.0005169499400000001
1561	200x50x50x25	116	0.09478836	0.0005195326800000001
1562	200x50x50x25	77	0.7181748	0.00055180279
1563	200x50x50x25	51	0.6708949	0.00026556771
1564	200x50x50x25	110	0.34836653	0.000521587
1565	200x50x50x25	23	0.28906482	0.0002806161
1566	200x50x50x25	111	0.42160612	0.0005336202900000001
1567	200x50x50x25	120	0.3527901	0.000537528
1568	200x50x50x25	165	0.46560618	0.0008029906500000001
1569	200x50x50x25	161	0.24721418	0.0008194594100000001
1570	200x50x50x25	98	0.6278227	0.0005436354
1571	200x50x50x25	214	0.4585171	0.00107919558
1572	200x50x50x25	44	0.76536065	0.00028370496000000003
1573	200x50x50x25	119	0.56543046	0.00053692205
1574	200x50x50x25	56	0.51441514	0.0002880752
1575	200x50x50x25	73	0.43865633	0.0005410124900000001
1576	200x50x50x25	104	0.27221665	0.00054141984
1577	200x50x50x25	83	0.34578487	0.00054027522
1578	200x50x50x25	118	0.8460956	0.00053457776
1579	200x50x50x25	167	0.5883399	0.0007869223699999999
1580	200x50x50x25	120	0.123537645	0.0005538552000000001
1581	200x50x50x25	134	0.3458589	0.0008016804600000001
1582	200x50x50x25	60	0.38936722	0.00028806000000000003
1583	200x50x50x25	164	0.7196624	0.0008070653200000002
