qid	model	doc_per_query	nDCG	time
1788	100x25x25x10	75	0.8090714	0.00021178725000000001
1789	100x25x25x10	170	0.3652083	0.0003344376
1790	100x25x25x10	83	0.62269545	0.00021960970000000003
1791	100x25x25x10	165	0.45136636	0.00032281920000000003
1792	100x25x25x10	99	0.5066906	0.0002202651
1793	100x25x25x10	94	0.1979531	0.00022031532
1794	100x25x25x10	12	1.0	0.0001223676
1795	100x25x25x10	61	0.7033302	0.00011929221000000001
1796	100x25x25x10	142	0.4252505	0.00031923304000000004
1797	100x25x25x10	144	0.412541	0.00033575184
1798	100x25x25x10	94	0.5582304	0.00022950288000000003
1799	100x25x25x10	118	0.4649594	0.00021906700000000004
1800	100x25x25x10	115	0.45438647	0.00021914515000000004
1801	100x25x25x10	130	0.25103626	0.00033205770000000004
1802	100x25x25x10	151	0.5105974	0.00032105771
1803	100x25x25x10	81	0.63837427	0.00022272489
1804	100x25x25x10	62	0.9031321	0.00012089008000000001
1805	100x25x25x10	288	0.49972612	0.0005594486400000001
1806	100x25x25x10	94	0.39263293	0.00022184470000000003
1807	100x25x25x10	168	0.37038767	0.0003329928
1808	100x25x25x10	2	1.0	0.00012595000000000003
1809	100x25x25x10	75	0.5933237	0.00024016500000000003
1810	100x25x25x10	99	0.55839103	0.00023256288000000002
1811	100x25x25x10	252	0.038566794	0.000474012
1812	100x25x25x10	105	0.4446238	0.00022174005000000002
1813	100x25x25x10	54	0.7003658	0.00013025232000000002
1814	100x25x25x10	31	0.5383299	0.00013065508
1815	100x25x25x10	110	0.6490813	0.0002232604
1816	100x25x25x10	60	0.2819315	0.00012016260000000002
1817	100x25x25x10	102	0.82315785	0.00023054040000000003
1818	100x25x25x10	85	0.19342642	0.00021737475
1819	100x25x25x10	108	0.3881198	0.00021843
1820	100x25x25x10	162	0.30500507	0.00033586488000000007
1821	100x25x25x10	119	0.5840778	0.00022672713000000002
1822	100x25x25x10	143	0.3289588	0.00033886567
1823	100x25x25x10	80	0.7631432	0.00022262960000000003
1824	100x25x25x10	187	0.42262793	0.0003327328400000001
1825	100x25x25x10	124	0.5043128	0.00022346536000000003
1826	100x25x25x10	38	1.0	0.00012486002000000002
1827	100x25x25x10	21	0.86034435	0.00011841753
1828	100x25x25x10	180	0.3920603	0.0003465198
1829	100x25x25x10	114	0.21246274	0.00022709484
1830	100x25x25x10	283	0.2909642	0.00056846493
1831	100x25x25x10	174	0.45632467	0.00033785058
1832	100x25x25x10	80	0.6236183	0.0002276496
1833	100x25x25x10	169	0.46421924	0.00033033077999999996
1834	100x25x25x10	148	0.5561056	0.0003300474
1835	100x25x25x10	211	0.31172195	0.0004388652300000001
1836	100x25x25x10	93	0.0	0.00021883457999999999
1837	100x25x25x10	100	0.36260074	0.000247883
1838	100x25x25x10	102	0.45834112	0.00021982020000000003
1839	100x25x25x10	50	0.61126363	0.00012464000000000003
1840	100x25x25x10	278	0.3027467	0.0005645902
1841	100x25x25x10	289	0.73570466	0.00055652152
1842	100x25x25x10	129	0.764016	0.0003281244
1843	100x25x25x10	65	0.7143143	0.00022888775
1844	100x25x25x10	114	0.39668342	0.00022207542000000002
1845	100x25x25x10	88	0.2116701	0.0002281048
1846	100x25x25x10	8	1.0	0.00011651280000000001
1847	100x25x25x10	212	0.3431237	0.00043978764
1848	100x25x25x10	75	0.401019	0.00022741725000000005
1849	100x25x25x10	148	0.3879745	0.00033356980000000003
1850	100x25x25x10	121	0.48721907	0.00022174460000000002
1851	100x25x25x10	127	0.45127037	0.00022116034
1852	100x25x25x10	216	0.29782447	0.00043461144000000003
1853	100x25x25x10	147	0.50639254	0.00032545800000000004
1854	100x25x25x10	125	0.5527715	0.00022525750000000004
1855	100x25x25x10	175	0.3957669	0.00031694775
1856	100x25x25x10	31	0.27417082	0.00011865746
1857	100x25x25x10	136	0.6603809	0.00032538
1858	100x25x25x10	6	0.97474295	0.00011928000000000002
1859	100x25x25x10	131	0.7740905	0.00032482498
1860	100x25x25x10	158	0.13801204	0.00032619732000000004
1861	100x25x25x10	212	0.40265056	0.00043073948000000006
1862	100x25x25x10	101	0.5592587	0.00022400285000000002
1863	100x25x25x10	252	0.4094974	0.00046063836000000006
1864	100x25x25x10	109	0.39038002	0.00021292496
1865	100x25x25x10	9	1.0	0.00011769210000000002
1866	100x25x25x10	34	0.43674672	0.00011726498000000001
1867	100x25x25x10	127	0.19668302	0.00021684996000000004
1868	100x25x25x10	101	0.5585188	0.00023364532
1869	100x25x25x10	149	0.41317216	0.00033280789000000004
1870	100x25x25x10	121	0.5443978	0.00023506791000000001
1871	100x25x25x10	114	0.592155	0.00021896549999999998
1872	100x25x25x10	118	0.38607845	0.00022415044
1873	100x25x25x10	79	0.59345067	0.00021433727000000002
1874	100x25x25x10	124	0.31151357	0.00022009256000000003
1875	100x25x25x10	130	0.70775145	0.0003485131000000001
1876	100x25x25x10	109	0.6469262	0.0002285403
1877	100x25x25x10	99	0.6316948	0.00022759209000000003
1878	100x25x25x10	131	0.50264645	0.00034346497
1879	100x25x25x10	114	0.3705125	0.00022333968000000002
1880	100x25x25x10	94	0.54800016	0.00022658982
1881	100x25x25x10	208	0.05847123	0.00043953728
1882	100x25x25x10	98	0.7057976	0.00022619282
1883	100x25x25x10	132	0.62371624	0.00032657724000000006
1884	100x25x25x10	115	0.47526172	0.00022737800000000003
1885	100x25x25x10	219	0.5119714	0.00044852076000000005
1886	100x25x25x10	116	0.62040186	0.00021966456000000001
1887	100x25x25x10	37	0.655478	0.00012438993
1888	100x25x25x10	173	0.0	0.00033328796
1889	100x25x25x10	247	0.8390664	0.0004434514500000001
1890	100x25x25x10	197	0.6105339	0.00044608286
1891	100x25x25x10	218	0.50747705	0.00043516942000000006
1892	100x25x25x10	83	0.4515891	0.0002221329
1893	100x25x25x10	49	0.50449425	0.00012211731000000002
1894	100x25x25x10	72	0.110018596	0.00022075776
1895	100x25x25x10	101	0.6659641	0.00021666015000000003
1896	100x25x25x10	15	0.20438239	0.00012014505000000001
1897	100x25x25x10	17	1.0	0.00011042758
1898	100x25x25x10	47	0.92663604	0.00011970759000000003
1899	100x25x25x10	201	0.32681775	0.00043926741
1900	100x25x25x10	40	0.7530238	0.0001205748
1901	100x25x25x10	116	0.5746266	0.00021889780000000004
1902	100x25x25x10	134	0.36571538	0.00032305524
1903	100x25x25x10	106	0.76511323	0.00022074712
1904	100x25x25x10	188	0.3769265	0.00033780216000000007
1905	100x25x25x10	28	1.0	0.00011495764000000002
1906	100x25x25x10	99	0.5708512	0.00022178772000000003
1907	100x25x25x10	215	0.20988001	0.00043535995
1908	100x25x25x10	85	0.70116144	0.00022474000000000005
1909	100x25x25x10	28	0.33333334	0.00011869508
1910	100x25x25x10	53	0.9069212	0.00011142508000000002
1911	100x25x25x10	83	0.93142295	0.00022245493999999998
1912	100x25x25x10	99	0.42989492	0.00025186491
1913	100x25x25x10	90	0.5052443	0.0002181429
1914	100x25x25x10	121	0.500216	0.00022252505000000005
1915	100x25x25x10	106	0.5036541	0.00021202226000000002
1916	100x25x25x10	107	0.5262106	0.00022106521000000003
1917	100x25x25x10	57	0.16207342	0.00011944977
1918	100x25x25x10	323	0.35626218	0.0006719013700000002
1919	100x25x25x10	62	0.5758031	0.00011971766
1920	100x25x25x10	105	0.0	0.00021687540000000003
1921	100x25x25x10	119	0.55689675	0.00021939197000000001
1922	100x25x25x10	113	0.53561276	0.00021870245999999999
1923	100x25x25x10	139	0.6244067	0.00032742284
1924	100x25x25x10	408	0.07336392	0.0008010100800000001
1925	100x25x25x10	199	0.20848861	0.00043772438000000007
1926	100x25x25x10	66	0.0	0.00021120000000000004
1927	100x25x25x10	71	0.16116689	0.00021419493000000001
1928	100x25x25x10	150	0.42622805	0.00032770950000000004
1929	100x25x25x10	250	0.5109756	0.0004254975
1930	100x25x25x10	98	0.6569855	0.00021279524000000001
1931	100x25x25x10	146	0.29538366	0.00034585794
1932	100x25x25x10	134	0.5899203	0.00033441978
1933	100x25x25x10	197	0.6066687	0.00044146321000000004
1934	100x25x25x10	15	1.0	0.00010978755000000002
1935	100x25x25x10	26	0.80221075	0.00012803258
1936	100x25x25x10	166	0.1364484	0.00031823196
1937	100x25x25x10	86	0.686346	0.00021881496
1938	100x25x25x10	170	0.29212642	0.00032885480000000006
1939	100x25x25x10	208	0.32757682	0.0004355208
1940	100x25x25x10	50	0.6931677	0.00012551000000000004
1941	100x25x25x10	66	0.80991745	0.00021028524
1942	100x25x25x10	184	0.48606145	0.00032287952
1943	100x25x25x10	94	0.56137675	0.00022652966000000002
1944	100x25x25x10	110	0.64529836	0.00020915950000000003
1945	100x25x25x10	151	0.0	0.00033939515000000004
1946	100x25x25x10	104	0.79705054	0.00021875776000000003
1947	100x25x25x10	110	0.62929374	0.000212212
1948	100x25x25x10	206	0.5796823	0.00041179812
1949	100x25x25x10	160	0.47086632	0.00032941919999999997
1950	100x25x25x10	106	0.6103722	0.00021665764
1951	100x25x25x10	134	0.28978872	0.00030727808000000003
1952	100x25x25x10	401	0.2125658	0.00079572435
1953	100x25x25x10	77	0.31409088	0.00021713769
1954	100x25x25x10	62	0.45352885	0.00011740506000000001
1955	100x25x25x10	268	0.3408409	0.00054696924
1956	100x25x25x10	125	0.6941565	0.00021260000000000004
1957	100x25x25x10	142	0.53051984	0.0003302352
1958	100x25x25x10	68	0.76620173	0.00020970724
1959	100x25x25x10	158	0.6502617	0.0003365479
1960	100x25x25x10	175	0.5976696	0.00032398975000000004
1961	100x25x25x10	97	0.51347065	0.00021661264000000005
1962	100x25x25x10	106	0.5458752	0.00021855292000000004
1963	100x25x25x10	123	0.3714922	0.00021465960000000003
1964	100x25x25x10	326	0.14574961	0.0006628623200000001
1965	100x25x25x10	167	0.4481347	0.0003215251
1966	100x25x25x10	83	0.52422994	0.00025195231000000007
1967	100x25x25x10	145	0.8866825	0.00033241685000000006
1968	100x25x25x10	78	0.5777436	0.00021136752000000002
1969	100x25x25x10	200	0.52199596	0.00045247
1970	100x25x25x10	180	0.71579325	0.00031860540000000004
1971	100x25x25x10	178	0.3815576	0.00032559048
1972	100x25x25x10	120	0.2260514	0.00021264960000000005
1973	100x25x25x10	213	0.52589476	0.00041469183000000006
1974	100x25x25x10	40	0.89936775	0.00016661760000000002
1975	100x25x25x10	43	0.9128925	0.00011985734
1976	100x25x25x10	108	0.88004565	0.00025521480000000003
1977	100x25x25x10	163	0.67808294	0.00033062431
1978	100x25x25x10	13	0.3868528	0.00011537994000000002
1979	100x25x25x10	277	0.5783102	0.00054916912
1980	100x25x25x10	207	0.3075203	0.00042038181000000007
1981	100x25x25x10	172	0.59437317	0.00031915804000000005
1982	100x25x25x10	78	0.40055528	0.00022484514000000003
1983	100x25x25x10	95	0.24890831	0.0002194823
1984	100x25x25x10	89	0.49467632	0.00021645779000000002
1985	100x25x25x10	45	0.86046237	0.00011962260000000002
1986	100x25x25x10	91	0.64223015	0.00022549527
1987	100x25x25x10	85	0.43786567	0.00021351745000000003
1988	100x25x25x10	122	0.19220556	0.00021928280000000003
1989	100x25x25x10	196	0.1930373	0.00042731724000000005
1990	100x25x25x10	140	0.3663512	0.0003154452
1991	100x25x25x10	121	0.7208813	0.00021347546000000003
1992	100x25x25x10	223	0.81927437	0.00043966457000000004
1993	100x25x25x10	62	0.3992025	0.00011866490000000001
1994	100x25x25x10	46	0.75996387	0.00011803232
1995	100x25x25x10	91	0.385342	0.00021743540000000004
1996	100x25x25x10	201	0.30847615	0.00042491802
1997	100x25x25x10	61	0.024456482	0.00013461724
1998	100x25x25x10	117	0.58934957	0.00023029227000000003
1999	100x25x25x10	53	0.69463056	0.00011615745000000001
2000	100x25x25x10	230	0.23059349	0.00044079730000000004
2001	100x25x25x10	206	0.37657225	0.00043080162000000004
2002	100x25x25x10	173	0.59941196	0.00032254985
2003	100x25x25x10	157	0.16625717	0.00033771956
2004	100x25x25x10	130	0.5733726	0.0003261622
2005	100x25x25x10	72	0.59393144	0.00022873968
2006	100x25x25x10	121	0.43451935	0.00021685983
2007	100x25x25x10	214	0.57465965	0.00043218584000000003
2008	100x25x25x10	146	0.18636326	0.00032620488000000003
2009	100x25x25x10	137	0.7146553	0.00032108964000000003
2010	100x25x25x10	155	0.5540394	0.0003237795
2011	100x25x25x10	116	0.32946044	0.00021473804000000002
2012	100x25x25x10	19	0.9556249	0.00011864493000000001
2013	100x25x25x10	199	0.6159274	0.00043753732
2014	100x25x25x10	201	0.7498431	0.0005298219300000001
2015	100x25x25x10	134	0.3039574	0.00032432958
2016	100x25x25x10	87	0.6715078	0.00021967239000000003
2017	100x25x25x10	149	0.607249	0.00034850951000000007
2018	100x25x25x10	207	0.18604383	0.0004342176900000001
2019	100x25x25x10	155	0.4053715	0.00032465060000000005
2020	100x25x25x10	91	0.889098	0.0002160522
2021	100x25x25x10	87	0.7768481	0.00021388515000000003
2022	100x25x25x10	137	0.54176134	0.00032490783000000003
2023	100x25x25x10	9	1.0	0.00011312010000000002
2024	100x25x25x10	114	0.63176215	0.00021577236
2025	100x25x25x10	169	0.47426498	0.00034655309
2026	100x25x25x10	109	0.35926706	0.00021479540000000002
2027	100x25x25x10	122	0.449809	0.00022024782
2028	100x25x25x10	197	0.36141175	0.00044178038000000007
2029	100x25x25x10	73	0.46650672	0.00021241248000000005
2030	100x25x25x10	144	0.732885	0.00033273792
2031	100x25x25x10	28	0.46541333	0.00011939508000000001
2032	100x25x25x10	121	0.27855188	0.00021342948
2033	100x25x25x10	73	0.66399825	0.00023029748
2034	100x25x25x10	132	0.6818706	0.00032470548000000004
2035	100x25x25x10	214	0.37922177	0.00043717846000000004
2036	100x25x25x10	157	0.59023374	0.00032774063999999997
2037	100x25x25x10	113	0.10741855	0.00021582774000000003
2038	100x25x25x10	144	0.10234939	0.00035130528
2039	100x25x25x10	112	0.7659337	0.00022408960000000003
2040	100x25x25x10	54	0.8469633	0.00011468520000000003
2041	100x25x25x10	150	0.33600435	0.000338028
2042	100x25x25x10	130	0.41909757	0.000310115
2043	100x25x25x10	221	0.20926334	0.00042134976000000006
2044	100x25x25x10	111	0.56782275	0.00020828040000000003
2045	100x25x25x10	148	0.4898882	0.00032803312
2046	100x25x25x10	53	0.31546488	0.00011124488
2047	100x25x25x10	183	0.19514744	0.00031038264000000004
2048	100x25x25x10	41	0.6221584	0.00012705736
2049	100x25x25x10	69	0.8489216	0.00022310253
2050	100x25x25x10	70	0.30798346	0.00022330280000000004
2051	100x25x25x10	129	0.39385557	0.00033574056
2052	100x25x25x10	108	0.49500355	0.00021749256
2053	100x25x25x10	167	0.48116103	0.00032928225
2054	100x25x25x10	204	0.36032614	0.00043844088
2055	100x25x25x10	185	0.44276774	0.00033227665000000006
2056	100x25x25x10	133	0.6177554	0.00031534300000000005
2057	100x25x25x10	67	0.0	0.00021929502000000002
2058	100x25x25x10	110	0.48274115	0.00021410510000000003
2059	100x25x25x10	167	0.61932474	0.00032256217
2060	100x25x25x10	54	0.77128065	0.00011325258
2061	100x25x25x10	196	0.10457922	0.00042336196000000004
2062	100x25x25x10	135	0.3476294	0.00032350050000000006
2063	100x25x25x10	101	0.24634169	0.00021498254000000002
2064	100x25x25x10	198	0.37404993	0.0004262266800000001
2065	100x25x25x10	82	0.72177225	0.00021552224000000004
2066	100x25x25x10	84	0.8354087	0.00021263508000000003
2067	100x25x25x10	140	0.66005313	0.00032974060000000007
2068	100x25x25x10	106	0.5728154	0.00021491288000000003
2069	100x25x25x10	10	1.0	0.00011809300000000001
2070	100x25x25x10	253	0.71818185	0.00047036242000000005
2071	100x25x25x10	135	0.29084772	0.0003248424
2072	100x25x25x10	71	0.8018189	0.00021866509000000001
2073	100x25x25x10	36	0.8698589	0.00011957760000000001
2074	100x25x25x10	133	0.0	0.0003347649900000001
2075	100x25x25x10	72	0.58803624	0.00022131
2076	100x25x25x10	46	0.7834823	0.00012283518000000002
2077	100x25x25x10	203	0.4073279	0.00043450932000000005
2078	100x25x25x10	42	0.4266906	0.00012267234
2079	100x25x25x10	48	0.58027923	0.00012352992000000003
2080	100x25x25x10	61	1.0	0.00011916228000000001
2081	100x25x25x10	74	0.23719771	0.00021766508000000003
2082	100x25x25x10	104	0.3978648	0.00021061768
2083	100x25x25x10	102	0.56620777	0.00021559536000000004
2084	100x25x25x10	117	0.38383946	0.00021429486
2085	100x25x25x10	142	0.5573147	0.00032101798000000003
2086	100x25x25x10	7	1.0	0.00011105010000000001
2087	100x25x25x10	89	0.274278	0.00021739496
2088	100x25x25x10	71	0.42512414	0.00021727775000000003
2089	100x25x25x10	134	0.13099323	0.00032616002000000006
2090	100x25x25x10	149	0.38426492	0.00032856288
2091	100x25x25x10	9	0.3868528	0.0001178622
2092	100x25x25x10	120	0.051146556	0.0002211276
2093	100x25x25x10	33	0.649061	0.00012447501000000002
2094	100x25x25x10	112	0.8352101	0.00021832496
2095	100x25x25x10	148	0.58742464	0.00032672776
2096	100x25x25x10	112	0.1381429	0.00021723520000000002
2097	100x25x25x10	256	0.14558406	0.000448704
2098	100x25x25x10	97	0.4993916	0.00022164209000000002
2099	100x25x25x10	186	0.3697213	0.00034485516
2100	100x25x25x10	60	0.73262167	0.00011886240000000002
2101	100x25x25x10	218	0.3381609	0.00042762662000000003
2102	100x25x25x10	204	0.463683	0.0004338549600000001
2103	100x25x25x10	96	0.2540703	0.00021473472000000003
2104	100x25x25x10	120	0.11461703	0.0002212248
2105	100x25x25x10	258	0.25963834	0.0005541066
2106	100x25x25x10	159	0.40161008	0.00032503575
2107	100x25x25x10	203	0.48265338	0.00043147650000000004
2108	100x25x25x10	138	0.3218328	0.00032766996
2109	100x25x25x10	138	0.23024341	0.00031387962000000005
2110	100x25x25x10	180	0.64886975	0.0003375306
2111	100x25x25x10	103	0.4618107	0.00023296025000000002
2112	100x25x25x10	132	0.3248008	0.00032203247999999996
2113	100x25x25x10	192	0.77904636	0.0003290054400000001
2114	100x25x25x10	182	0.535773	0.00033501832000000005
2115	100x25x25x10	226	0.41448402	0.00041799604000000007
2116	100x25x25x10	105	0.6222234	0.00021945735
2117	100x25x25x10	198	0.2587331	0.00043854228
2118	100x25x25x10	100	0.52223474	0.00021906500000000003
2119	100x25x25x10	86	0.53500986	0.00023912988000000004
2120	100x25x25x10	120	0.6518451	0.00021794280000000002
2121	100x25x25x10	117	0.24792679	0.00023282532000000003
2122	100x25x25x10	111	0.26234743	0.00022052259000000004
2123	100x25x25x10	81	0.6690369	0.0002162376
2124	100x25x25x10	38	0.38633543	0.00011881004
2125	100x25x25x10	88	0.55980086	0.00021735736
2126	100x25x25x10	117	0.31497744	0.00020695545
2127	100x25x25x10	239	0.82689947	0.00043444703
2128	100x25x25x10	11	0.3889581	0.00012576740000000002
2129	100x25x25x10	106	0.20977801	0.00022296782000000003
2130	100x25x25x10	128	0.50631016	0.00021593216000000004
2131	100x25x25x10	21	0.8678772	0.00011797506000000001
2132	100x25x25x10	83	0.528209	0.00021415494000000005
2133	100x25x25x10	67	0.41319042	0.00021578020000000004
2134	100x25x25x10	136	0.6361079	0.00033393304
2135	100x25x25x10	110	0.32441598	0.00022037730000000003
2136	100x25x25x10	204	0.522778	0.0004429921200000001
2137	100x25x25x10	32	0.34163198	0.00011895744000000001
2138	100x25x25x10	164	0.39289382	0.00032978924
2139	100x25x25x10	28	0.67063075	0.00012191759999999999
2140	100x25x25x10	180	0.23333856	0.00033211260000000006
2141	100x25x25x10	179	0.5574318	0.00032124413999999997
2142	100x25x25x10	64	0.5813545	0.00012931520000000003
2143	100x25x25x10	78	0.19322821	0.00022604010000000003
2144	100x25x25x10	94	0.4899359	0.00021703472000000003
2145	100x25x25x10	129	0.40631148	0.00033699702000000004
2146	100x25x25x10	196	0.32478932	0.0004524307200000001
2147	100x25x25x10	76	0.21254736	0.00022390512
2148	100x25x25x10	78	0.12735169	0.00022668516000000003
2149	100x25x25x10	196	0.36969456	0.0004411430800000001
2150	100x25x25x10	41	0.29825422	0.00012361254
2151	100x25x25x10	77	0.86304986	0.00021544215000000004
2152	100x25x25x10	169	0.5872149	0.00033431242
2153	100x25x25x10	201	0.23343709	0.00044703204000000004
2154	100x25x25x10	65	0.7520434	0.00023570495
2155	100x25x25x10	184	0.27819213	0.000343298
2156	100x25x25x10	93	0.7729869	0.00021672999000000003
2157	100x25x25x10	161	0.5881106	0.00032012757
2158	100x25x25x10	36	1.0	0.00012037248000000001
2159	100x25x25x10	137	0.5260419	0.0003217719
2160	100x25x25x10	106	0.8586999	0.00022624746
2161	100x25x25x10	101	0.81927437	0.00021156470000000002
2162	100x25x25x10	111	0.6408519	0.00021975003000000002
2163	100x25x25x10	38	0.40421754	0.00012665248
2164	100x25x25x10	78	0.466019	0.00021955284
2165	100x25x25x10	246	0.65647465	0.00045726972
2166	100x25x25x10	228	0.09912986	0.00045734748
2167	100x25x25x10	148	0.55096304	0.00032547272000000004
2168	100x25x25x10	44	0.94290304	0.00011693484000000002
2169	100x25x25x10	146	0.25759435	0.00034239482000000007
2170	100x25x25x10	98	0.6398237	0.00021824208
2171	100x25x25x10	171	0.5845381	0.00031802067000000005
2172	100x25x25x10	223	0.4442283	0.00042692012
2173	100x25x25x10	111	0.4187799	0.00021475281
2174	100x25x25x10	60	0.8709839	0.0001213524
2175	100x25x25x10	97	0.7983752	0.00021630224
2176	100x25x25x10	94	0.68594205	0.00022636704000000003
2177	100x25x25x10	20	0.76536065	0.0001229926
2178	100x25x25x10	9	1.0	0.0001169226
2179	100x25x25x10	72	0.6541302	0.00021568752
2180	100x25x25x10	154	0.33287627	0.00033794992000000005
2181	100x25x25x10	138	0.8711104	0.00032195814
2182	100x25x25x10	88	0.0	0.00021778240000000002
2183	100x25x25x10	44	0.91274214	0.00012157508000000003
2184	100x25x25x10	177	0.4112943	0.00032787302999999994
2185	100x25x25x10	137	0.62826484	0.00033269217
2186	100x25x25x10	135	0.27222392	0.00033033015000000004
2187	100x25x25x10	77	0.4803069	0.00022239217000000002
2188	100x25x25x10	299	0.73293865	0.0005668352300000001
2189	100x25x25x10	119	0.5590408	0.00021741538000000004
2190	100x25x25x10	147	0.10732961	0.0003268104
2191	100x25x25x10	70	0.8994106	0.00021807030000000003
2192	100x25x25x10	136	0.55221593	0.00034040528
2193	100x25x25x10	140	0.38993466	0.00032506460000000006
2194	100x25x25x10	119	0.7320561	0.00021392273000000005
2195	100x25x25x10	91	0.5724385	0.00021717969000000002
2196	100x25x25x10	149	0.32613572	0.00034484709000000003
2197	100x25x25x10	138	0.56894875	0.0003607747800000001
2198	100x25x25x10	51	0.65284836	0.00011644728000000001
2199	100x25x25x10	28	0.47457469	0.0001165024
2200	100x25x25x10	140	0.15209912	0.00033392940000000004
2201	100x25x25x10	54	0.1099241	0.00011758230000000001
2202	100x25x25x10	69	0.631823	0.00022163766
2203	100x25x25x10	112	0.61604124	0.00021507472000000002
2204	100x25x25x10	147	0.10391602	0.00031935309000000005
2205	100x25x25x10	100	0.45982116	0.00022263
2206	100x25x25x10	138	0.5557627	0.00032149722000000006
2207	100x25x25x10	140	0.5005426	0.0003206196
2208	100x25x25x10	199	0.30331072	0.00041774478000000003
2209	100x25x25x10	171	0.6091865	0.00031779324000000004
2210	100x25x25x10	158	0.8308196	0.00032493964
2211	100x25x25x10	61	0.38021374	0.00011147262000000001
2212	100x25x25x10	117	0.47571078	0.00022160970000000002
2213	100x25x25x10	73	0.2930131	0.00021712025
2214	100x25x25x10	164	0.5391114	0.00032667324000000005
2215	100x25x25x10	135	0.41125268	0.00032616945000000006
2216	100x25x25x10	123	0.39775026	0.00021551199000000002
2217	100x25x25x10	179	0.58982533	0.00032952826000000004
2218	100x25x25x10	106	0.28017372	0.0002214022
2219	100x25x25x10	157	0.9537125	0.0003206097
2220	100x25x25x10	75	0.22503613	0.00021177750000000002
2221	100x25x25x10	147	0.343224	0.00032840682000000003
2222	100x25x25x10	144	0.6718501	0.0003547872
2223	100x25x25x10	162	0.4276009	0.00032052996
2224	100x25x25x10	123	0.70250523	0.00021749475000000003
2225	100x25x25x10	202	0.14957231	0.00042667450000000005
2226	100x25x25x10	203	0.3075567	0.00042934500000000003
2227	100x25x25x10	182	0.6249897	0.00032700486
2228	100x25x25x10	198	0.6148543	0.00044477532
2229	100x25x25x10	152	0.40847558	0.00033396072
2230	100x25x25x10	123	0.36958027	0.00021508026
2231	100x25x25x10	114	0.18664965	0.00022198194000000004
2232	100x25x25x10	195	0.55590266	0.0004318626
2233	100x25x25x10	176	0.33177498	0.00032682496000000004
2234	100x25x25x10	72	0.09519796	0.00021452256
2235	100x25x25x10	23	0.3562072	0.00011417752000000001
2236	100x25x25x10	135	0.7555169	0.000320922
2237	100x25x25x10	115	0.69877046	0.00021690495000000005
2238	100x25x25x10	24	0.69328177	0.00011825760000000002
2239	100x25x25x10	68	0.6870762	0.00021374236000000005
2240	100x25x25x10	131	0.5527411	0.00032743974000000003
2241	100x25x25x10	20	0.90570927	0.00011951240000000002
2242	100x25x25x10	196	0.6715591	0.00043453592000000006
2243	100x25x25x10	145	0.57252306	0.00033425690000000004
2244	100x25x25x10	88	0.57985824	0.00022115984
2245	100x25x25x10	94	0.34318897	0.00021556738
2246	100x25x25x10	238	0.438284	0.00042552734000000003
2247	100x25x25x10	101	0.10732961	0.00021672479000000002
2248	100x25x25x10	179	0.4887536	0.00032062480000000004
2249	100x25x25x10	166	0.5417321	0.00032737026000000005
2250	100x25x25x10	57	0.45994902	0.00011958999000000001
2251	100x25x25x10	153	0.76184046	0.00032611797000000004
2252	100x25x25x10	198	0.44572747	0.00043647912000000004
2253	100x25x25x10	137	0.45257306	0.00031993062
2254	100x25x25x10	149	0.43166256	0.00031937256000000004
2255	100x25x25x10	220	0.26934567	0.000436722
2256	100x25x25x10	98	0.32152858	0.00021089992000000005
2257	100x25x25x10	98	0.420459	0.00021940044000000002
2258	100x25x25x10	138	0.5551458	0.00032169732
2259	100x25x25x10	130	0.73613626	0.0003237026
2260	100x25x25x10	140	0.4229645	0.000342825
2261	100x25x25x10	196	0.5490339	0.00043115296000000003
2262	100x25x25x10	252	0.49211144	0.00064580292
2263	100x25x25x10	93	0.45851853	0.00022370499000000005
2264	100x25x25x10	73	0.41983125	0.00022964997
2265	100x25x25x10	206	0.19597848	0.00044185558
2266	100x25x25x10	90	0.6681922	0.00022519530000000005
2267	100x25x25x10	114	0.43178773	0.00022587960000000005
2268	100x25x25x10	98	0.76602155	0.00021845278000000003
2269	100x25x25x10	73	1.0	0.00021854521000000003
2270	100x25x25x10	104	0.37158528	0.00021622016000000005
2271	100x25x25x10	117	0.22237048	0.00022043034
2272	100x25x25x10	187	0.29199058	0.00034471206000000003
2273	100x25x25x10	118	0.6490478	0.00022212556
2274	100x25x25x10	87	0.27516013	0.00021851268000000002
2275	100x25x25x10	91	0.08812888	0.00021967764
2276	100x25x25x10	23	0.8065736	0.00011858754
2277	100x25x25x10	177	0.19531794	0.0003347972700000001
2278	100x25x25x10	298	0.4640935	0.0005449287600000001
2279	100x25x25x10	46	0.31516254	0.00012359004
2280	100x25x25x10	163	0.21562174	0.00033444014000000007
2281	100x25x25x10	140	0.7144821	0.0003291106
2282	100x25x25x10	47	0.48794246	0.00012226768
2283	100x25x25x10	224	0.6006836	0.00043683584
2284	100x25x25x10	145	0.77097636	0.00031921315000000005
2285	100x25x25x10	98	0.507886	0.00021516292
2286	100x25x25x10	68	0.3659994	0.00022088508
2287	100x25x25x10	73	0.58239794	0.00021858244000000005
2288	100x25x25x10	144	0.40663818	0.0003248352
2289	100x25x25x10	122	0.022573633	0.00022206439999999998
2290	100x25x25x10	98	0.61418605	0.00022147706
2291	100x25x25x10	227	0.3782991	0.00043850044000000006
2292	100x25x25x10	75	0.0	0.00021871275000000001
2293	100x25x25x10	91	0.56113225	0.00022062495
