qid	model	docs_per_query	nDCG	avg_time_doc (sec)	avg_energy_doc (joules)	time	energy
151	150_32	78	0.26682386	1.03394e-06	5.95666e-05	8.064732e-05	0.0046461948
152	150_32	142	0.6607582	1.03394e-06	5.95666e-05	0.00014681948	0.0084584572
153	150_32	99	0.6238263	1.03394e-06	5.95666e-05	0.00010236006	0.0058970934
154	150_32	140	0.54266095	1.03394e-06	5.95666e-05	0.0001447516	0.008339324
155	150_32	106	0.65432733	1.03394e-06	5.95666e-05	0.00010959764	0.0063140596
156	150_32	107	0.6984622	1.03394e-06	5.95666e-05	0.00011063158	0.0063736262
157	150_32	88	0.7954741	1.03394e-06	5.95666e-05	9.098672e-05	0.0052418608
158	150_32	94	0.49664244	1.03394e-06	5.95666e-05	9.719036e-05	0.0055992604
159	150_32	198	0.60921943	1.03394e-06	5.95666e-05	0.00020472012	0.0117941868
160	150_32	64	0.9484468	1.03394e-06	5.95666e-05	6.617216e-05	0.0038122624
161	150_32	97	0.7702365	1.03394e-06	5.95666e-05	0.00010029218	0.0057779602
162	150_32	118	0.3362375	1.03394e-06	5.95666e-05	0.00012200492	0.0070288588
163	150_32	165	0.476428	1.03394e-06	5.95666e-05	0.0001706001	0.009828489
164	150_32	95	0.8481415	1.03394e-06	5.95666e-05	9.82243e-05	0.005658827
165	150_32	121	0.46746227	1.03394e-06	5.95666e-05	0.00012510674	0.0072075586
166	150_32	95	0.53076005	1.03394e-06	5.95666e-05	9.82243e-05	0.005658827
167	150_32	116	0.66758317	1.03394e-06	5.95666e-05	0.00011993704	0.0069097256
168	150_32	134	0.62112474	1.03394e-06	5.95666e-05	0.00013854796	0.0079819244
169	150_32	68	0.39325914	1.03394e-06	5.95666e-05	7.030792e-05	0.0040505288
170	150_32	84	0.93037635	1.03394e-06	5.95666e-05	8.685096e-05	0.0050035944
171	150_32	112	0.47262132	1.03394e-06	5.95666e-05	0.00011580128	0.0066714592
172	150_32	144	0.8284104	1.03394e-06	5.95666e-05	0.00014888736	0.0085775904
173	150_32	83	0.20714079	1.03394e-06	5.95666e-05	8.581702e-05	0.0049440278
174	150_32	116	0.8286506	1.03394e-06	5.95666e-05	0.00011993704	0.0069097256
175	150_32	97	0.5881024	1.03394e-06	5.95666e-05	0.00010029218	0.0057779602
176	150_32	211	0.31520414	1.03394e-06	5.95666e-05	0.00021816134	0.0125685526
